logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
89503,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89523,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89543,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89564,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89584,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89605,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89626,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89646,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89667,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89687,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89708,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89728,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89749,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89770,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89790,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89811,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89832,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89852,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89873,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89893,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89914,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89934,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89954,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89975,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89995,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90016,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90036,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90057,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90077,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90097,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90118,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90138,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90159,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90179,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90199,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90220,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90241,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90262,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90283,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90303,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90324,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90344,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90365,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90386,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
90407,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
