logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
3696834,-142.55063765941486,-4.748317567138592,-4860.08203125,1.8082716464996338,1.9198548793792725,-2.487978219985962,40.0
3696854,-140.7501875468867,-4.748317567138592,-4860.08203125,1.8189892768859863,1.5713224411010742,-2.4565541744232178,40.0
3696874,-139.57989497374342,-4.748317567138592,-4860.08203125,1.8634029626846313,0.3908967971801758,-2.436128854751587,40.0
3696894,-138.8597149287322,-4.748317567138592,-4860.08203125,1.838614821434021,0.35171398520469666,-2.4235591888427734,40.0
3696914,-138.76969242310577,-4.748317567138592,-4860.08203125,1.8277556896209717,6.9527370527566745e-09,-2.4219882488250732,40.0
3696934,-139.21980495123782,-4.748317567138592,-4860.08203125,1.8530761003494263,-0.3603236973285675,-2.4298439025878906,40.0
3696954,-140.30007501875468,-4.748317567138592,-4860.08203125,1.8518058061599731,-1.5320185422897339,-2.4486985206604004,40.0
3696974,-141.8304576144036,-4.748317567138592,-4860.08203125,1.8228689432144165,-1.5710668563842773,-2.4754085540771484,40.0
3696994,-143.99099774943735,-4.748317567138592,-4860.08203125,1.7239209413528442,-2.6617515087127686,-2.5131170749664307,40.0
3697014,-146.60165041260314,-4.748317567138592,-4860.08203125,1.6390970945358276,-2.780883312225342,-2.5586814880371094,40.0
3697034,-149.66241560390097,-4.748317567138592,-4860.08203125,1.7302967309951782,-3.027301073074341,-2.6121020317077637,40.0
3697054,-153.17329332333082,-4.748317567138592,-4860.08203125,1.699042797088623,-3.142237663269043,-2.6733782291412354,40.0
3697074,-157.13428357089273,-4.748317567138592,-4860.08203125,1.7508630752563477,-3.4937734603881836,-2.7425105571746826,40.0
3697094,-161.36534133533382,-4.748317567138592,-4860.08203125,1.748258113861084,-3.531898021697998,-2.816356658935547,40.0
3697114,-165.86646661665415,-4.748317567138592,-4860.08203125,1.7526774406433105,-3.5416946411132812,-2.89491605758667,40.0
3697134,-170.63765941485372,-4.748317567138592,-4860.08203125,1.7063615322113037,-4.5859479904174805,-2.978188991546631,40.0
3697154,-175.49887471867967,-4.748317567138592,-4860.08203125,1.5674970149993896,-4.353518009185791,-3.06303334236145,40.0
3697174,179.54988747186798,-4.748317567138592,-4860.08203125,1.5392780303955078,-4.3619818687438965,3.1337368488311768,40.0
3697194,174.5986496624156,-4.748317567138592,-4860.08203125,1.6779578924179077,-4.594742298126221,3.047321319580078,40.0
3697214,169.73743435858967,-4.748317567138592,-4860.08203125,1.4841357469558716,-4.353489398956299,2.962476968765259,40.0
3697234,165.05626406601652,-4.748317567138592,-4860.08203125,1.745759129524231,-3.541731834411621,2.880775213241577,40.0
3697254,160.55513878469617,-4.748317567138592,-4860.08203125,1.7044934034347534,-3.531881809234619,2.802215814590454,40.0
3697274,156.32408102025505,-4.748317567138592,-4860.08203125,1.5961393117904663,-4.208044052124023,2.728369951248169,40.0
3697294,152.543135783946,-4.748317567138592,-4860.08203125,1.6649131774902344,-3.142265796661377,2.6623802185058594,40.0
3697314,149.03225806451616,-4.748317567138592,-4860.08203125,1.7311230897903442,-3.1297640800476074,2.6011037826538086,40.0
3697334,146.06151537884472,-4.748317567138592,-4860.08203125,1.7224797010421753,-2.0475990772247314,2.5492544174194336,40.0
3697354,143.5408852213053,-4.748317567138592,-4860.08203125,1.6790930032730103,-1.6901535987854004,2.505260944366455,40.0
3697374,141.47036759189797,-4.748317567138592,-4860.08203125,1.7481745481491089,-1.5836272239685059,2.4691238403320312,40.0
3697394,140.1200300075019,-4.748317567138592,-4860.08203125,1.823188066482544,-0.5059211850166321,2.4455556869506836,40.0
3697414,139.1297824456114,-4.748317567138592,-4860.08203125,1.8544622659683228,-0.361399382352829,2.4282727241516113,40.0
3697434,138.76969242310577,-4.748317567138592,-4860.08203125,1.8493951559066772,-0.0013611301546916366,2.4219882488250732,40.0
3697454,138.9497374343586,-4.748317567138592,-4860.08203125,1.8273617029190063,0.11480331420898438,2.425130605697632,40.0
3697474,139.75993998499627,-4.748317567138592,-4860.08203125,1.8199363946914673,1.1811758279800415,2.4392709732055664,40.0
3697494,141.02025506376594,-4.748317567138592,-4860.08203125,1.8123047351837158,1.566861629486084,2.4612677097320557,40.0
3697514,142.9107276819205,-4.748317567138592,-4860.08203125,1.839401125907898,1.575185775756836,2.4942626953125,40.0
3697534,145.34133533383346,-4.748317567138592,-4860.08203125,1.6986255645751953,2.743213176727295,2.536684989929199,40.0
3697554,148.13203300825205,-4.748317567138592,-4860.08203125,1.7172335386276245,2.050434112548828,2.5853917598724365,40.0
3697574,151.46286571642912,-4.748317567138592,-4860.08203125,1.6960186958312988,3.1297245025634766,2.6435256004333496,40.0
3697594,155.15378844711176,-4.748317567138592,-4860.08203125,1.6096514463424683,3.146599531173706,2.707944631576538,40.0
3697614,159.02475618904725,-4.748317567138592,-4860.08203125,1.5064128637313843,3.50234317779541,2.775505542755127,40.0
3697634,163.615903975994,-4.748317567138592,-4860.08203125,1.650364875793457,4.323705673217773,2.8556363582611084,40.0
3697654,168.20705176294075,-4.748317567138592,-4860.08203125,1.5698432922363281,4.585038661956787,2.9357669353485107,40.0
3697674,172.9782445611403,-4.748317567138592,-4860.08203125,1.6196808815002441,4.594614028930664,3.0190398693084717,40.0
3697694,177.74943735933982,-4.748317567138592,-4860.08203125,1.666814923286438,3.6477179527282715,3.1023128032684326,40.0
3697714,-177.2993248312078,-4.748317567138592,-4860.08203125,1.5995752811431885,4.674169063568115,-3.0944573879241943,40.0
3697734,-172.52813203300826,-4.748317567138592,-4860.08203125,1.4589877128601074,4.353215217590332,-3.011183977127075,40.0
3697754,-167.84696174043512,-4.748317567138592,-4860.08203125,1.441555142402649,4.324328422546387,-2.9294819831848145,40.0
3697774,-163.34583645911476,-4.748317567138592,-4860.08203125,1.5793401002883911,3.5322203636169434,-2.8509225845336914,40.0
3697794,-159.11477869467367,-4.748317567138592,-4860.08203125,1.5949627161026,3.261260509490967,-2.7770769596099854,40.0
3697814,-155.15378844711176,-4.748317567138592,-4860.08203125,1.6941055059432983,3.4896860122680664,-2.707944631576538,40.0
3697834,-151.6429107276819,-4.748317567138592,-4860.08203125,1.6479690074920654,3.1045618057250977,-2.6466681957244873,40.0
3697854,-148.49212303075768,-4.748317567138592,-4860.08203125,1.5309419631958008,2.7821762561798096,-2.591676712036133,40.0
3697874,-145.8814703675919,-4.748317567138592,-4860.08203125,1.5812522172927856,1.6905503273010254,-2.546112060546875,40.0
3697894,-143.63090772693172,-4.748317567138592,-4860.08203125,1.7628051042556763,1.9188742637634277,-2.5068321228027344,40.0
3697914,-142.01050262565641,-4.748317567138592,-4860.08203125,1.7105642557144165,1.4564920663833618,-2.478550910949707,40.0
3697934,-140.93023255813955,-4.748317567138592,-4860.08203125,1.6676965951919556,0.15708740055561066,-2.4596967697143555,40.0
3697954,-140.30007501875468,-4.748317567138592,-4860.08203125,1.733427882194519,0.3487449884414673,-2.4486985206604004,40.0
3697974,-140.30007501875468,-4.748317567138592,-4860.08203125,1.7081623077392578,-0.01248577143996954,-2.4486985206604004,40.0
3697994,-140.84021005251313,-4.748317567138592,-4860.08203125,1.7355234622955322,-0.38667532801628113,-2.458125591278076,40.0
3698014,-141.92048012003,-4.748317567138592,-4860.08203125,1.6892038583755493,-1.2110048532485962,-2.476979970932007,40.0
3698034,-143.54088522130533,-4.748317567138592,-4860.08203125,1.6527760028839111,-1.57102632522583,-2.505260944366455,40.0
3698054,-145.7014253563391,-4.748317567138592,-4860.08203125,1.579816460609436,-2.636535406112671,-2.5429697036743164,40.0
3698074,-148.31207801950487,-4.748317567138592,-4860.08203125,1.4883931875228882,-2.7552757263183594,-2.588534116744995,40.0
3698094,-151.3728432108027,-4.748317567138592,-4860.08203125,1.5487252473831177,-3.1041922569274902,-2.6419546604156494,40.0
3698114,-154.88372093023256,-4.748317567138592,-4860.08203125,1.574776530265808,-4.195145606994629,-2.7032310962677,40.0
3698134,-158.66466616654162,-4.748317567138592,-4860.08203125,1.4527297019958496,-3.1803956031799316,-2.769221067428589,40.0
3698154,-162.62565641410353,-4.748317567138592,-4860.08203125,1.6849441528320312,-3.5036582946777344,-2.838353395462036,40.0
3698174,-167.21680420105025,-4.748317567138592,-4860.08203125,1.505112886428833,-3.53206467628479,-2.9184837341308594,40.0
3698194,-171.8979744936234,-4.748317567138592,-4860.08203125,1.5673840045928955,-4.585911273956299,-3.00018572807312,40.0
3698214,-176.57914478619654,-4.748317567138592,-4860.08203125,1.3570466041564941,-4.3521504402160645,-3.0818874835968018,40.0
3698234,178.64966241560393,-4.748317567138592,-4860.08203125,1.5123003721237183,-3.6219241619110107,3.1180245876312256,40.0
3698254,173.87846961740433,-4.748317567138592,-4860.08203125,1.3291022777557373,-4.327214241027832,3.0347516536712646,40.0
3698274,169.1972993248312,-4.748317567138592,-4860.08203125,1.3549609184265137,-4.324032783508301,2.953050136566162,40.0
3698294,164.6961740435109,-4.748317567138592,-4860.08203125,1.5816500186920166,-3.532517433166504,2.874490261077881,40.0
3698314,160.37509377344338,-4.748317567138592,-4860.08203125,1.6338051557540894,-4.234327793121338,2.7990734577178955,40.0
3698334,156.41410352588144,-4.748317567138592,-4860.08203125,1.5961847305297852,-3.257033348083496,2.7299413681030273,40.0
3698354,152.8132033008252,-4.748317567138592,-4860.08203125,1.5435808897018433,-3.027843713760376,2.667093515396118,40.0
3698374,149.57239309827457,-4.748317567138592,-4860.08203125,1.6472535133361816,-2.0513510704040527,2.6105308532714844,40.0
3698394,146.69167291822959,-4.748317567138592,-4860.08203125,1.6178478002548218,-2.7526636123657227,2.5602526664733887,40.0
3698414,144.351087771943,-4.748317567138592,-4860.08203125,1.5738564729690552,-2.6280503273010254,2.519401788711548,40.0
3698434,142.55063765941486,-4.748317567138592,-4860.08203125,1.6594696044921875,-1.5585471391677856,2.487978219985962,40.0
3698454,141.20030007501873,-4.748317567138592,-4860.08203125,1.69380521774292,-1.4435551166534424,2.4644103050231934,40.0
3698474,140.48012003000753,-4.748317567138592,-4860.08203125,1.6875637769699097,-0.11892437934875488,2.45184063911438,40.0
3698494,140.2100525131283,-4.748317567138592,-4860.08203125,1.6996402740478516,-0.0004489000129979104,2.447127103805542,40.0
3698514,140.57014253563392,-4.748317567138592,-4860.08203125,1.6968729496002197,1.0909687280654907,2.453411817550659,40.0
3698534,141.47036759189797,-4.748317567138592,-4860.08203125,1.7147444486618042,1.4520246982574463,2.4691238403320312,40.0
3698554,142.8207051762941,-4.748317567138592,-4860.08203125,1.71585214138031,1.5587878227233887,2.4926917552948,40.0
3698574,144.7111777944486,-4.748317567138592,-4860.08203125,1.6333205699920654,1.5754461288452148,2.525686740875244,40.0
3698594,147.1417854463616,-4.748317567138592,-4860.08203125,1.7602214813232422,1.957874059677124,2.568108558654785,40.0
3698614,150.0225056264066,-4.748317567138592,-4860.08203125,1.588794231414795,2.7821266651153564,2.618386745452881,40.0
3698634,153.26331582895722,-4.748317567138592,-4860.08203125,1.6450806856155396,2.0897388458251953,2.6749496459960938,40.0
3698654,156.95423855963992,-4.748317567138592,-4860.08203125,1.5584040880203247,3.142845392227173,2.739368438720703,40.0
3698674,161.0052513128282,-4.748317567138592,-4860.08203125,1.4646791219711304,4.233325958251953,2.8100717067718506,40.0
3698694,165.2363090772693,-4.748317567138592,-4860.08203125,1.5701895952224731,3.532008171081543,2.883917808532715,40.0
3698714,169.73743435858967,-4.748317567138592,-4860.08203125,1.4392082691192627,4.323573589324951,2.962476968765259,40.0
3698734,174.32858214553636,-4.748317567138592,-4860.08203125,1.352197289466858,4.327003479003906,3.0426080226898193,40.0
3698754,179.0097524381095,-4.748317567138592,-4860.08203125,1.4800002574920654,4.326803684234619,3.124309539794922,40.0
3698774,-176.30907726931733,-4.748317567138592,-4860.08203125,1.6366965770721436,3.6186819076538086,-3.077174186706543,40.0
3698794,-171.8979744936234,-4.748317567138592,-4860.08203125,1.5461570024490356,4.323827743530273,-3.00018572807312,40.0
3698814,-167.12678169542386,-4.748317567138592,-4860.08203125,1.4549627304077148,4.323541164398193,-2.916912794113159,40.0
3698834,-162.89572393098274,-4.748317567138592,-4860.08203125,1.626759648323059,3.5028076171875,-2.843066692352295,40.0
3698854,-158.84471117779444,-4.748317567138592,-4860.08203125,1.8606935739517212,3.491161823272705,-2.7723631858825684,40.0
3698874,-155.15378844711176,-4.748317567138592,-4860.08203125,1.5640830993652344,3.1422476768493652,-2.707944631576538,40.0
3698894,-151.82295573893472,-4.748317567138592,-4860.08203125,1.5432374477386475,3.1044979095458984,-2.649810552597046,40.0
3698914,-148.94223555888973,-4.748317567138592,-4860.08203125,1.5394648313522339,2.7526440620422363,-2.59953236579895,40.0
3698934,-146.60165041260314,-4.748317567138592,-4860.08203125,1.5374183654785156,1.9228975772857666,-2.5586814880371094,40.0
3698954,-144.5311327831958,-4.748317567138592,-4860.08203125,1.537285566329956,1.5712158679962158,-2.5225441455841064,40.0
3698974,-143.09077269317328,-4.748317567138592,-4860.08203125,1.5950959920883179,0.4802461266517639,-2.4974050521850586,40.0
3698994,-142.10052513128284,-4.748317567138592,-4860.08203125,1.6099001169204712,1.09514319896698,-2.4801220893859863,40.0
3699014,-141.7404351087772,-4.748317567138592,-4860.08203125,1.6188503503799438,0.0013650298351421952,-2.473837375640869,40.0
3699034,-141.8304576144036,-4.748317567138592,-4860.08203125,1.5874398946762085,-0.012484067119657993,-2.4754085540771484,40.0
3699054,-142.55063765941486,-4.748317567138592,-4860.08203125,1.576924204826355,-1.1812390089035034,-2.487978219985962,40.0
3699074,-143.72093023255815,-4.748317567138592,-4860.08203125,1.5279604196548462,-1.2225350141525269,-2.5084035396575928,40.0
3699094,-145.43135783945985,-4.748317567138592,-4860.08203125,1.5349549055099487,-1.5710307359695435,-2.5382559299468994,40.0
3699114,-147.68192048012003,-4.748317567138592,-4860.08203125,1.5332846641540527,-2.662931203842163,-2.577535629272461,40.0
3699134,-150.29257314328584,-4.748317567138592,-4860.08203125,1.4581793546676636,-2.7525272369384766,-2.6231002807617188,40.0
3699154,-153.35333833458364,-4.748317567138592,-4860.08203125,1.4165928363800049,-2.7907514572143555,-2.676520586013794,40.0
3699174,-156.8642160540135,-4.748317567138592,-4860.08203125,1.4625229835510254,-3.1423563957214355,-2.7377970218658447,40.0
3699194,-160.6451612903226,-4.748317567138592,-4860.08203125,1.3619863986968994,-3.180131435394287,-2.8037869930267334,40.0
3699214,-164.7861965491373,-4.748317567138592,-4860.08203125,1.3669137954711914,-4.234253406524658,-2.8760616779327393,40.0
3699234,-169.1072768192048,-4.748317567138592,-4860.08203125,1.4088324308395386,-4.314303398132324,-2.9514787197113037,40.0
3699254,-173.60840210052513,-4.748317567138592,-4860.08203125,1.4732671976089478,-4.351953983306885,-3.0300381183624268,40.0
3699274,-178.19954988747187,-4.748317567138592,-4860.08203125,1.3769057989120483,-4.585000991821289,-3.1101691722869873,40.0
3699294,177.2093023255814,-4.748317567138592,-4860.08203125,1.2693681716918945,-4.326662063598633,3.092885971069336,40.0
3699314,172.61815453863466,-4.748317567138592,-4860.08203125,1.2685893774032593,-4.327110767364502,3.0127549171447754,40.0
3699334,168.20705176294075,-4.748317567138592,-4860.08203125,1.5175527334213257,-3.529102087020874,2.9357669353485107,40.0
3699354,163.88597149287324,-4.748317567138592,-4860.08203125,1.6331532001495361,-3.503636598587036,2.8603498935699463,40.0
3699374,159.8349587396849,-4.748317567138592,-4860.08203125,1.5360749959945679,-3.2583723068237305,2.7896463871002197,40.0
3699394,156.05401350337587,-4.748317567138592,-4860.08203125,1.5158284902572632,-3.1800642013549805,2.72365665435791,40.0
3699414,152.7231807951988,-4.748317567138592,-4860.08203125,1.5002635717391968,-2.0883445739746094,2.665522336959839,40.0
3699434,149.66241560390097,-4.748317567138592,-4860.08203125,1.3942161798477173,-2.7809691429138184,2.6121020317077637,40.0
3699454,147.1417854463616,-4.748317567138592,-4860.08203125,1.463679313659668,-1.690525770187378,2.568108558654785,40.0
3699474,144.98124531132783,-4.748317567138592,-4860.08203125,1.694688081741333,-1.9185781478881836,2.530400276184082,40.0
3699494,143.4508627156789,-4.748317567138592,-4860.08203125,1.625800371170044,-0.5059564709663391,2.503690004348755,40.0
3699514,142.28057014253562,-4.748317567138592,-4860.08203125,1.5846666097640991,-1.1816929578781128,2.483264446258545,40.0
3699534,141.7404351087772,-4.748317567138592,-4860.08203125,1.596630573272705,-0.11601436883211136,2.473837375640869,40.0
3699554,141.7404351087772,-4.748317567138592,-4860.08203125,1.6148314476013184,0.3474401533603668,2.473837375640869,40.0
3699574,142.19054763690923,-4.748317567138592,-4860.08203125,1.6178568601608276,0.3603364825248718,2.4816932678222656,40.0
3699594,143.18079519879967,-4.748317567138592,-4860.08203125,1.5825426578521729,0.4791814684867859,2.498976469039917,40.0
3699614,144.7111777944486,-4.748317567138592,-4860.08203125,1.4918791055679321,1.223941445350647,2.525686740875244,40.0
3699634,146.78169542385598,-4.748317567138592,-4860.08203125,1.6900278329849243,1.9199213981628418,2.561823844909668,40.0
3699654,149.30232558139534,-4.748317567138592,-4860.08203125,1.5685844421386719,2.752249002456665,2.6058170795440674,40.0
3699674,152.18304576144038,-4.748317567138592,-4860.08203125,1.5731630325317383,3.023327112197876,2.656095266342163,40.0
3699694,155.5138784696174,-4.748317567138592,-4860.08203125,1.5320427417755127,3.1423282623291016,2.7142293453216553,40.0
3699714,159.11477869467365,-4.748317567138592,-4860.08203125,1.4098175764083862,3.14239764213562,2.7770769596099854,40.0
3699734,163.07576894223558,-4.748317567138592,-4860.08203125,1.3415545225143433,3.1807971000671387,2.8462092876434326,40.0
3699754,167.30682670667665,-4.748317567138592,-4860.08203125,1.5853993892669678,3.5289969444274902,2.9200551509857178,40.0
3699774,171.7179294823706,-4.748317567138592,-4860.08203125,1.4342187643051147,4.323392868041992,2.9970431327819824,40.0
3699794,176.2190547636909,-4.748317567138592,-4860.08203125,1.5660592317581177,4.585047245025635,3.0756030082702637,40.0
3699814,-179.27981995498874,-4.748317567138592,-4860.08203125,1.342036247253418,4.323693752288818,-3.129023313522339,40.0
3699834,-174.7786946736684,-4.748317567138592,-4860.08203125,1.4273728132247925,3.532198190689087,-3.050463914871216,40.0
3699854,-170.3675918979745,-4.748317567138592,-4860.08203125,1.4505808353424072,3.5037713050842285,-2.973475456237793,40.0
3699874,-166.3165791447862,-4.748317567138592,-4860.08203125,1.4271398782730103,3.261284351348877,-2.9027719497680664,40.0
3699894,-161.9954988747187,-4.748317567138592,-4860.08203125,1.3615669012069702,4.199264049530029,-2.827354907989502,40.0
3699914,-158.2145536384096,-4.748317567138592,-4860.08203125,1.326135516166687,4.1950836181640625,-2.7613649368286133,40.0
3699934,-154.79369842460616,-4.748317567138592,-4860.08203125,1.4328827857971191,3.129753828048706,-2.701659917831421,40.0
3699954,-151.73293323330833,-4.748317567138592,-4860.08203125,1.4327819347381592,3.014784812927246,-2.6482393741607666,40.0
3699974,-149.12228057014255,-4.748317567138592,-4860.08203125,1.4546177387237549,1.9324679374694824,-2.602674961090088,40.0
3699994,-146.96174043510877,-4.748317567138592,-4860.08203125,1.5183929204940796,1.5723968744277954,-2.5649664402008057,40.0
3700014,-145.25131282820706,-4.748317567138592,-4860.08203125,1.4820561408996582,1.5697829723358154,-2.53511381149292,40.0
3700034,-143.99099774943735,-4.748317567138592,-4860.08203125,1.438240647315979,1.1816716194152832,-2.5131170749664307,40.0
3700054,-143.27081770442612,-4.748317567138592,-4860.08203125,1.4781343936920166,0.3603908121585846,-2.500547409057617,40.0
3700074,-143.09077269317328,-4.748317567138592,-4860.08203125,1.4871479272842407,4.8927653551800177e-05,-2.4974050521850586,40.0
3700094,-143.4508627156789,-4.748317567138592,-4860.08203125,1.5020921230316162,-0.35155680775642395,-2.503690004348755,40.0
3700114,-144.35108777194299,-4.748317567138592,-4860.08203125,1.5055005550384521,-1.4426767826080322,-2.519401788711548,40.0
3700134,-145.7014253563391,-4.748317567138592,-4860.08203125,1.4694138765335083,-1.569814682006836,-2.5429697036743164,40.0
3700154,-147.5018754688672,-4.748317567138592,-4860.08203125,1.4178467988967896,-1.57533860206604,-2.5743935108184814,40.0
3700174,-149.84246061515378,-4.748317567138592,-4860.08203125,1.3975825309753418,-2.6629526615142822,-2.615244150161743,40.0
3700194,-152.54313578394598,-4.748317567138592,-4860.08203125,1.5122742652893066,-2.0476739406585693,-2.6623802185058594,40.0
3700214,-155.6939234808702,-4.748317567138592,-4860.08203125,1.356473445892334,-3.0273118019104004,-2.717371702194214,40.0
3700234,-159.20480120030007,-4.748317567138592,-4860.08203125,1.359956979751587,-3.1425044536590576,-2.7786481380462646,40.0
3700254,-162.98574643660916,-4.748317567138592,-4860.08203125,1.3548879623413086,-3.180305242538452,-2.8446381092071533,40.0
3700274,-167.03675918979744,-4.748317567138592,-4860.08203125,1.2049391269683838,-3.2612009048461914,-2.91534161567688,40.0
3700294,-171.35783945986498,-4.748317567138592,-4860.08203125,1.1919567584991455,-4.314388275146484,-2.9907586574554443,40.0
3700314,-175.6789197299325,-4.748317567138592,-4860.08203125,1.2365248203277588,-3.5318617820739746,-3.066175699234009,40.0
3700334,179.8199549887472,-4.748317567138592,-4860.08203125,1.2070794105529785,-4.3236541748046875,3.1384503841400146,40.0
3700354,175.40885221305325,-4.748317567138592,-4860.08203125,1.4052904844284058,-3.5321078300476074,3.061462163925171,40.0
3700374,170.99774943735935,-4.748317567138592,-4860.08203125,1.3451745510101318,-4.314365863800049,2.984473943710327,40.0
3700394,166.76669167291823,-4.748317567138592,-4860.08203125,1.2891411781311035,-4.234394550323486,2.910627841949463,40.0
3700414,162.71567891972995,-4.748317567138592,-4860.08203125,1.3834353685379028,-3.493917465209961,2.8399243354797363,40.0
3700434,158.93473368342086,-4.748317567138592,-4860.08203125,1.438034176826477,-3.1437160968780518,2.7739346027374268,40.0
3700454,155.423855963991,-4.748317567138592,-4860.08203125,1.4287163019180298,-3.1422085762023926,2.712658166885376,40.0
3700474,152.45311327831956,-4.748317567138592,-4860.08203125,1.3885033130645752,-3.0236735343933105,2.660808801651001,40.0
3700494,149.66241560390097,-4.748317567138592,-4860.08203125,1.4345455169677734,-1.6997909545898438,2.6121020317077637,40.0
3700514,147.3218304576144,-4.748317567138592,-4860.08203125,1.475482702255249,-1.6873397827148438,2.5712509155273438,40.0
3700534,145.5213803450863,-4.748317567138592,-4860.08203125,1.479932188987732,-1.5670503377914429,2.539827346801758,40.0
3700554,144.17104276069017,-4.748317567138592,-4860.08203125,1.4719747304916382,-1.2110176086425781,2.51625919342041,40.0
3700574,143.36084021005252,-4.748317567138592,-4860.08203125,1.4984509944915771,-0.36037319898605347,2.5021188259124756,40.0
3700594,143.00075018754688,-4.748317567138592,-4860.08203125,1.51902437210083,-0.3473510146141052,2.4958341121673584,40.0
3700614,143.27081770442612,-4.748317567138592,-4860.08203125,1.5101977586746216,1.0566506385803223,2.500547409057617,40.0
3700634,143.99099774943738,-4.748317567138592,-4860.08203125,1.49520742893219,1.442145586013794,2.5131170749664307,40.0
3700654,145.16129032258067,-4.748317567138592,-4860.08203125,1.457515835762024,1.4549756050109863,2.5335423946380615,40.0
3700674,146.87171792948237,-4.748317567138592,-4860.08203125,1.4366096258163452,1.5713375806808472,2.5633952617645264,40.0
3700694,148.9422355588897,-4.748317567138592,-4860.08203125,1.3804113864898682,2.636796712875366,2.59953236579895,40.0
3700714,151.6429107276819,-4.748317567138592,-4860.08203125,1.355090856552124,2.7526345252990723,2.6466681957244873,40.0
3700734,154.61365341335335,-4.748317567138592,-4860.08203125,1.1784430742263794,2.790696144104004,2.698517322540283,40.0
3700754,158.0345086271568,-4.748317567138592,-4860.08203125,1.277916669845581,3.14235258102417,2.7582225799560547,40.0
3700774,161.63540885221306,-4.748317567138592,-4860.08203125,1.3562716245651245,3.1424028873443604,2.8210701942443848,40.0
3700794,165.59639909977494,-4.748317567138592,-4860.08203125,1.2748677730560303,3.2583611011505127,2.890202522277832,40.0
3700814,169.73743435858967,-4.748317567138592,-4860.08203125,1.30986487865448,3.502657651901245,2.962476968765259,40.0
3700834,174.05851462865718,-4.748317567138592,-4860.08203125,1.1148507595062256,4.314306259155273,3.0378942489624023,40.0
3700854,178.3795948987247,-4.748317567138592,-4860.08203125,1.3180122375488281,3.5291309356689453,3.113311529159546,40.0
3700874,-177.2093023255814,-4.748317567138592,-4860.08203125,1.1580607891082764,4.3141398429870605,-3.092885971069336,40.0
3700894,-172.8882220555139,-4.748317567138592,-4860.08203125,1.0555534362792969,4.237161159515381,-3.0174689292907715,40.0
3700914,-168.65716429107277,-4.748317567138592,-4860.08203125,1.1708645820617676,4.234299182891846,-2.9436228275299072,40.0
3700934,-164.69617404351087,-4.748317567138592,-4860.08203125,1.1967620849609375,3.1552734375,-2.874490261077881,40.0
3700954,-160.9152288072018,-4.748317567138592,-4860.08203125,1.2977346181869507,3.142486333847046,-2.8085005283355713,40.0
3700974,-157.40435108777194,-4.748317567138592,-4860.08203125,1.2824541330337524,3.0276834964752197,-2.7472243309020996,40.0
3700994,-154.25356339084772,-4.748317567138592,-4860.08203125,1.158434510231018,2.7819108963012695,-2.692232847213745,40.0
3701014,-151.46286571642912,-4.748317567138592,-4860.08203125,1.186232089996338,2.666497230529785,-2.6435256004333496,40.0
3701034,-149.12228057014255,-4.748317567138592,-4860.08203125,1.3200109004974365,1.6870501041412354,-2.602674961090088,40.0
3701054,-147.231807951988,-4.748317567138592,-4860.08203125,1.3737146854400635,1.5710699558258057,-2.5696799755096436,40.0
3701074,-145.79144786196548,-4.748317567138592,-4860.08203125,1.37391996383667,1.2197935581207275,-2.5445406436920166,40.0
3701094,-144.89122280570143,-4.748317567138592,-4860.08203125,1.3930606842041016,0.36144983768463135,-2.5288288593292236,40.0
3701114,-144.4411102775694,-4.748317567138592,-4860.08203125,1.3839343786239624,0.03787539526820183,-2.5209732055664062,40.0
3701134,-144.5311327831958,-4.748317567138592,-4860.08203125,1.3759344816207886,-0.11462049186229706,-2.5225441455841064,40.0
3701154,-145.07126781695425,-4.748317567138592,-4860.08203125,1.3823612928390503,-0.12853281199932098,-2.5319714546203613,40.0
3701174,-146.1515378844711,-4.748317567138592,-4860.08203125,1.3319216966629028,-1.452210545539856,-2.550825595855713,40.0
3701194,-147.77194298574642,-4.748317567138592,-4860.08203125,1.3546333312988281,-1.5712707042694092,-2.5791070461273193,40.0
3701214,-149.7524381095274,-4.748317567138592,-4860.08203125,1.3288708925247192,-1.686269998550415,-2.613673210144043,40.0
3701234,-152.18304576144035,-4.748317567138592,-4860.08203125,1.4191402196884155,-1.9324642419815063,-2.656095266342163,40.0
3701254,-155.06376594148537,-4.748317567138592,-4860.08203125,1.2285996675491333,-2.781088352203369,-2.706373453140259,40.0
3701274,-158.30457614403602,-4.748317567138592,-4860.08203125,1.320082426071167,-3.1044888496398926,-2.7629361152648926,40.0
3701294,-161.81545386346588,-4.748317567138592,-4860.08203125,1.262492060661316,-3.1423699855804443,-2.8242125511169434,40.0
3701314,-165.68642160540134,-4.748317567138592,-4860.08203125,1.184752106666565,-4.19534969329834,-2.8917734622955322,40.0
3701334,-169.64741185296324,-4.748317567138592,-4860.08203125,1.3271403312683105,-3.2583651542663574,-2.9609060287475586,40.0
3701354,-173.60840210052513,-4.748317567138592,-4860.08203125,1.1578691005706787,-3.2612335681915283,-3.0300381183624268,40.0
3701374,-178.10952738184545,-4.748317567138592,-4860.08203125,1.0457818508148193,-3.2615175247192383,-3.108597755432129,40.0
3701394,177.56939234808704,-4.748317567138592,-4860.08203125,1.4041838645935059,-3.503549814224243,3.099170684814453,40.0
3701414,173.24831207801952,-4.748317567138592,-4860.08203125,1.3404501676559448,-4.234383583068848,3.0237536430358887,40.0
