workspace,direction,force_n,torque_nm,elapsed_s,trial_elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_total_torque_nm,external_disturbance_torque_nm
pendulum_real_ws,negative,0.5000,-0.200000,129.467,1.099,-2.816866,9.931458,-0.040018,0.784327604,-0.020831208,-0.049163586,0.001375,7,-0.028156652,0.017072314,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.518,1.149,-2.874389,10.301030,-0.042779,0.784307842,-0.019568054,-0.050167559,0.001351,7,-0.030183184,0.017458207,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.569,1.201,-2.928428,10.664664,-0.045294,0.784288929,-0.018380817,-0.051110712,0.001327,7,-0.032352972,0.017890381,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.620,1.252,-2.979198,11.022059,-0.047207,0.784270853,-0.017272151,-0.051996810,0.001303,7,-0.033504798,0.018169853,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.672,1.304,-3.026899,11.372964,-0.048962,0.784253598,-0.016229047,-0.052829359,0.001280,7,-0.034751045,0.018504420,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.723,1.355,-3.071723,11.717167,-0.050437,0.784237145,-0.015250296,-0.053611677,0.001257,7,-0.035830864,0.018819520,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.775,1.406,-3.113851,12.054491,-0.051631,0.784221470,-0.014332973,-0.054346951,0.001234,7,-0.036577850,0.019132533,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.826,1.458,-3.153439,12.384794,-0.052647,0.784206553,-0.013469709,-0.055037889,0.001212,7,-0.037412314,0.019406484,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.877,1.509,-3.190652,12.707960,-0.053353,0.784192366,-0.012662164,-0.055687377,0.001191,7,-0.038007619,0.019674289,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.929,1.560,-3.225635,13.023908,-0.053944,0.784178883,-0.011902711,-0.056297953,0.001169,7,-0.038532511,0.019924222,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,129.980,1.612,-3.258526,13.332576,-0.054201,0.784166078,-0.011192899,-0.056871999,0.001149,7,-0.038716679,0.020176640,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.032,1.664,-3.289451,13.633928,-0.054392,0.784153924,-0.010524700,-0.057411749,0.001128,7,-0.038851086,0.020459225,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.083,1.714,-3.318532,13.927950,-0.054435,0.784142394,-0.009897470,-0.057919313,0.001108,7,-0.038883498,0.020636403,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.134,1.766,-3.345885,14.214647,-0.054197,0.784131460,-0.009312508,-0.058396711,0.001088,7,-0.038830392,0.020848816,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.186,1.817,-3.371611,14.494042,-0.054076,0.784121098,-0.008757153,-0.058845711,0.001069,7,-0.038625985,0.021092584,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.236,1.868,-3.395812,14.766170,-0.053772,0.784111280,-0.008237623,-0.059268092,0.001050,7,-0.038445916,0.021245670,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.287,1.919,-3.419019,15.036308,-0.053340,0.784101802,-0.007740535,-0.059673139,0.001031,7,-0.038176178,0.021430000,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.347,1.979,-3.444132,15.339542,-0.052611,0.784091475,-0.007207121,-0.060111450,0.001010,7,-0.037660750,0.021641929,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.399,2.030,-3.464052,15.588823,-0.052062,0.784083232,-0.006781709,-0.060459117,0.000992,7,-0.037187093,0.021837099,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.449,2.081,-3.482801,15.831132,-0.051381,0.784075431,-0.006383385,-0.060786352,0.000974,7,-0.036796316,0.021963396,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.500,2.132,-3.500451,16.066563,-0.050629,0.784068051,-0.006009492,-0.061094401,0.000957,7,-0.036273156,0.022114352,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.551,2.183,-3.517069,16.295221,-0.049826,0.784061069,-0.005658254,-0.061384427,0.000940,7,-0.035707866,0.022258740,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.602,2.233,-3.532716,16.517214,-0.049018,0.784054466,-0.005327359,-0.061657524,0.000924,7,-0.035092392,0.022398130,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.652,2.284,-3.547451,16.732656,-0.048171,0.784048222,-0.005016364,-0.061914698,0.000907,7,-0.034467140,0.022531046,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.703,2.335,-3.561330,16.941668,-0.047205,0.784042318,-0.004726324,-0.062156941,0.000891,7,-0.033843254,0.022652797,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.754,2.386,-3.574406,17.144373,-0.046218,0.784036735,-0.004453653,-0.062385148,0.000876,7,-0.033186118,0.022771934,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.805,2.436,-3.586964,17.344767,-0.045225,0.784031354,-0.004191607,-0.062604335,0.000860,7,-0.032473189,0.022888703,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.855,2.487,-3.598558,17.535122,-0.044322,0.784026371,-0.003948093,-0.062806681,0.000845,7,-0.031722800,0.023003187,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.906,2.538,-3.609273,17.715928,-0.043323,0.784021751,-0.003726063,-0.062993689,0.000830,7,-0.031046711,0.023103931,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,130.957,2.589,-3.619584,17.894699,-0.042262,0.784017293,-0.003513759,-0.063173665,0.000816,7,-0.030186808,0.023223483,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.007,2.639,-3.629307,18.067818,-0.041252,0.784013078,-0.003312814,-0.063343365,0.000801,7,-0.029622422,0.023298628,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.058,2.690,-3.638475,18.235420,-0.040247,0.784009093,-0.003123638,-0.063503369,0.000787,7,-0.028748187,0.023408184,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.110,2.741,-3.647121,18.397642,-0.039235,0.784005327,-0.002945902,-0.063654262,0.000773,7,-0.028024789,0.023494657,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.160,2.792,-3.655275,18.554616,-0.038221,0.784001767,-0.002778815,-0.063796588,0.000759,7,-0.027444669,0.023561300,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.211,2.843,-3.662968,18.706480,-0.037210,0.783998401,-0.002621649,-0.063930854,0.000746,7,-0.026722839,0.023641281,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.262,2.894,-3.670227,18.853365,-0.036207,0.783995219,-0.002473782,-0.064057538,0.000733,7,-0.026005247,0.023717802,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.314,2.945,-3.677077,18.995405,-0.035205,0.783992210,-0.002334817,-0.064177102,0.000720,7,-0.025266367,0.023793242,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.364,2.996,-3.683542,19.132731,-0.034235,0.783989366,-0.002203537,-0.064289935,0.000707,7,-0.024583004,0.023861496,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.416,3.048,-3.441960,19.206179,-3.324619,0.784148315,0.118484998,-0.060073532,0.000694,7,-2.374727700,-0.080113986,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.466,3.098,-3.241122,18.959948,0.232094,0.784186129,0.058726715,-0.056568247,0.000682,7,-0.895399946,-0.029679056,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.517,3.149,-3.049437,18.648315,0.131493,0.784258764,0.060000038,-0.053222722,0.000670,7,0.093923326,0.036957163,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.568,3.200,-2.864683,18.316972,-0.085028,0.784324885,0.061739286,-0.049998154,0.000658,7,-0.060734407,0.021819438,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.619,3.251,-2.691395,17.970798,-0.116587,0.784381111,0.059059259,-0.046973699,0.000647,7,-0.054325655,0.020706144,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.670,3.301,-2.529467,17.612450,-0.089979,0.784429857,0.055204004,-0.044147527,0.000635,7,-0.061896404,0.018161369,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.721,3.352,-2.377789,17.244353,-0.065474,0.784472790,0.051601284,-0.041500255,0.000624,7,-0.046767010,0.017257787,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.772,3.403,-2.235515,16.868647,-0.048913,0.784510714,0.048367241,-0.039017090,0.000613,7,-0.037985793,0.016647291,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.822,3.454,-2.102020,16.487221,-0.035911,0.784544193,0.045383463,-0.036687168,0.000602,7,-0.027629777,0.015949177,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.873,3.505,-1.976760,16.101760,-0.024330,0.784573738,0.042589349,-0.034500970,0.000591,7,-0.018946359,0.015232657,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.924,3.555,-1.859220,15.713767,-0.013815,0.784599815,0.039967629,-0.032449508,0.000581,7,-0.011277629,0.014541993,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,131.974,3.606,-1.748913,15.324588,-0.004379,0.784622836,0.037509965,-0.030524282,0.000571,7,-0.004407096,0.013886195,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.025,3.657,-1.645382,14.935419,0.004022,0.784643166,0.035207153,-0.028717325,0.000561,7,0.001728525,0.013262730,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.076,3.708,-1.548200,14.547325,0.011475,0.784661123,0.033049358,-0.027021186,0.000551,7,0.007181725,0.012668878,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.127,3.758,-1.456959,14.161246,0.017874,0.784676992,0.031033621,-0.025428734,0.000541,7,0.011772413,0.012080481,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.178,3.809,-1.371310,13.778014,0.023933,0.784691010,0.029130837,-0.023933873,0.000531,7,0.016172856,0.011554692,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.229,3.860,-1.290885,13.398373,0.029053,0.784703404,0.027353873,-0.022530189,0.000522,7,0.020018372,0.011049789,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.280,3.911,-1.215359,13.022960,0.033501,0.784714363,0.025688931,-0.021212015,0.000513,7,0.023324381,0.010562429,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.331,3.962,-1.144428,12.652339,0.037389,0.784724055,0.024127472,-0.019974029,0.000504,7,0.026184714,0.010096512,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.381,4.013,-1.077804,12.286996,0.040763,0.784732629,0.022663069,-0.018811234,0.000495,7,0.028663755,0.009653001,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.433,4.065,-1.015221,11.927353,0.043662,0.784740215,0.021289747,-0.017718948,0.000486,7,0.030798762,0.009230967,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.484,4.115,-0.956426,11.573769,0.046130,0.784746931,0.020001766,-0.016692788,0.000477,7,0.032620331,0.008829236,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.534,4.166,-0.901185,11.226549,0.048206,0.784752876,0.018793703,-0.015728648,0.000469,7,0.034157190,0.008446776,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.585,4.217,-0.849277,10.885949,0.049929,0.784758141,0.017660487,-0.014822683,0.000461,7,0.035436329,0.008082654,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.636,4.268,-0.800496,10.552177,0.051332,0.784762805,0.016597380,-0.013971292,0.000453,7,0.036482534,0.007735993,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.687,4.318,-0.754649,10.225403,0.052447,0.784766938,0.015599952,-0.013171103,0.000445,7,0.037318349,0.007405949,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.738,4.370,-0.711554,9.905760,0.053301,0.784770601,0.014664059,-0.012418953,0.000437,7,0.037964349,0.007091715,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.788,4.420,-0.671041,9.593345,0.053922,0.784773848,0.013785824,-0.011711882,0.000429,7,0.038439368,0.006792520,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.840,4.471,-0.632953,9.288230,0.054331,0.784776728,0.012961620,-0.011047114,0.000421,7,0.038760521,0.006507626,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.891,4.522,-0.597139,8.990456,0.054551,0.784779283,0.012188050,-0.010422050,0.000414,7,0.038943511,0.006236335,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.941,4.573,-0.563461,8.700041,0.054601,0.784781551,0.011461939,-0.009834252,0.000407,7,0.039002648,0.005977979,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,132.992,4.624,-0.531787,8.416984,0.054500,0.784783563,0.010780311,-0.009281436,0.000399,7,0.038928493,0.005684134,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.043,4.675,-0.501995,8.141262,0.054263,0.784785350,0.010140384,-0.008761460,0.000392,7,0.038800578,0.005497561,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.094,4.726,-0.473969,7.872835,0.053907,0.784786938,0.009539550,-0.008272317,0.000385,7,0.038562240,0.005274319,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.145,4.777,-0.447602,7.611650,0.053444,0.784788348,0.008975369,-0.007812125,0.000379,7,0.038245962,0.005061651,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.196,4.828,-0.422792,7.357639,0.052887,0.784789602,0.008445554,-0.007379119,0.000372,7,0.037776287,0.004819675,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.247,4.878,-0.399446,7.110722,0.052247,0.784790717,0.007947967,-0.006971645,0.000365,7,0.037415156,0.004665980,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.297,4.929,-0.377473,6.870810,0.051535,0.784791708,0.007480601,-0.006588152,0.000359,7,0.036916492,0.004482014,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.348,4.980,-0.356791,6.637803,0.050761,0.784792590,0.007041581,-0.006227183,0.000353,7,0.036371714,0.004306691,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.399,5.031,-0.337322,6.411595,0.049932,0.784793375,0.006629147,-0.005887373,0.000346,7,0.035665958,0.004107117,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.450,5.082,-0.318991,6.192073,0.049057,0.784794074,0.006241651,-0.005567444,0.000340,7,0.035041071,0.003949347,-0.200000000
pendulum_real_ws,negative,0.5000,-0.200000,133.501,5.133,-0.301731,5.979117,0.048144,0.784794697,0.005877549,-0.005266193,0.000334,7,0.034388274,0.003798939,-0.200000000
pendulum_real_ws,negative,0.7500,-0.300000,134.578,0.000,-0.099449,2.768017,0.027233,0.784799420,0.001697698,-0.001735719,0.000229,7,0.019452045,0.001826970,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.629,0.051,-0.497455,2.851803,-1.153864,0.784798217,-0.057023664,-0.008682234,0.000225,7,3.348420735,0.155136396,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.679,0.102,-0.812103,3.316337,-0.645128,0.784790227,-0.086085104,-0.014173874,0.000221,7,-0.342015602,-0.040215652,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.731,0.153,-1.114235,3.830876,0.192429,0.784766358,-0.100692767,-0.019447078,0.000217,7,0.137449237,0.007782705,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.782,0.204,-1.394635,4.370223,0.259257,0.784721018,-0.096511276,-0.024340973,0.000213,7,0.081900939,0.005567365,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.833,0.255,-1.655235,4.930446,0.174427,0.784668084,-0.089190119,-0.028889293,0.000210,7,0.124590658,0.012279881,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.883,0.306,-1.899243,5.508214,0.123234,0.784612021,-0.083043051,-0.033148051,0.000206,7,0.100221669,0.012480821,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.934,0.356,-2.128307,6.100654,0.099563,0.784553556,-0.077855296,-0.037145959,0.000202,7,0.077384408,0.013166004,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,134.985,0.407,-2.343353,6.705205,0.082638,0.784493231,-0.073105943,-0.040899233,0.000199,7,0.059026931,0.014511654,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.036,0.458,-2.545190,7.319502,0.066204,0.784431741,-0.068630711,-0.044421947,0.000195,7,0.047288250,0.015748328,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.086,0.508,-2.734614,7.941348,0.050253,0.784369745,-0.064414300,-0.047728022,0.000192,7,0.035894706,0.016869595,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.137,0.559,-2.912394,8.568708,0.035365,0.784307791,-0.060455185,-0.050830869,0.000188,7,0.027302413,0.017711434,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.188,0.611,-3.079254,9.199704,0.021684,0.784246326,-0.056742095,-0.053743118,0.000185,7,0.017381635,0.018714478,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.240,0.662,-3.235887,9.832615,0.009138,0.784185707,-0.053262334,-0.056476888,0.000182,7,0.006526884,0.019851021,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.290,0.713,-3.382887,10.465857,-0.002513,0.784126237,-0.049989381,-0.059042524,0.000178,7,0.000041282,0.020567278,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.341,0.763,-3.520885,11.097971,-0.012860,0.784068146,-0.046928713,-0.061451033,0.000175,7,-0.007714021,0.021401190,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.393,0.815,-3.650433,11.727643,-0.022306,0.784011613,-0.044057330,-0.063712071,0.000172,7,-0.014642143,0.022202285,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.444,0.866,-3.772054,12.353675,-0.030920,0.783956777,-0.041362962,-0.065834763,0.000169,7,-0.020911092,0.022961859,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.495,0.917,-3.886241,12.974982,-0.038713,0.783903742,-0.038835558,-0.067827699,0.000166,7,-0.026586585,0.023680394,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.546,0.968,-3.993455,13.590585,-0.045721,0.783852576,-0.036465123,-0.069698937,0.000163,7,-0.031699592,0.024360919,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.597,1.019,-4.094129,14.199605,-0.051992,0.783803326,-0.034241925,-0.071456036,0.000160,7,-0.036281158,0.025006150,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.647,1.069,-4.188678,14.801258,-0.057125,0.783756012,-0.032169266,-0.073106215,0.000157,7,-0.040364934,0.025618308,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.699,1.121,-4.277463,15.394852,-0.062422,0.783710638,-0.030203538,-0.074655821,0.000155,7,-0.043877020,0.026209676,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.750,1.172,-4.360854,15.979759,-0.066885,0.783667196,-0.028366115,-0.076111257,0.000152,7,-0.047774917,0.026856948,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.801,1.223,-4.439184,16.555444,-0.070673,0.783625660,-0.026645634,-0.077478381,0.000149,7,-0.049954866,0.027275508,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.852,1.274,-4.512768,17.121440,-0.073935,0.783585998,-0.025032127,-0.078762661,0.000147,7,-0.052372085,0.027773341,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.903,1.325,-4.581899,17.677342,-0.076729,0.783548167,-0.023518398,-0.079969226,0.000144,7,-0.054434735,0.028247406,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,135.954,1.376,-4.646853,18.222808,-0.079088,0.783512120,-0.022098330,-0.081102889,0.000141,7,-0.056178807,0.028698280,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.005,1.427,-4.707889,18.757550,-0.081040,0.783477805,-0.020766160,-0.082168165,0.000139,7,-0.057885626,0.029210546,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.055,1.477,-4.765249,19.281335,-0.082617,0.783445165,-0.019516408,-0.083169285,0.000136,7,-0.058807201,0.029535645,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.107,1.529,-4.819160,19.793975,-0.083850,0.783414142,-0.018343913,-0.084110217,0.000134,7,-0.059892795,0.030000129,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.157,1.580,-4.869836,20.295326,-0.084767,0.783384675,-0.017243837,-0.084994679,0.000132,7,-0.060433940,0.030295127,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.209,1.631,-4.917477,20.785285,-0.085395,0.783356704,-0.016211646,-0.085826158,0.000129,7,-0.060996555,0.030716885,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.259,1.682,-4.962272,21.263785,-0.085538,0.783330165,-0.015249009,-0.086607982,0.000127,7,-0.061219088,0.030984917,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.311,1.733,-5.004390,21.730795,-0.085838,0.783305000,-0.014335347,-0.087343079,0.000125,7,-0.061313079,0.031371301,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.362,1.784,-5.043999,22.186307,-0.085801,0.783281148,-0.013480919,-0.088034393,0.000123,7,-0.061286261,0.031671142,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.412,1.835,-5.081255,22.630349,-0.085508,0.783258549,-0.012680397,-0.088684628,0.000120,7,-0.061077381,0.031960686,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.463,1.886,-5.116301,23.062970,-0.085032,0.783237143,-0.011929146,-0.089296300,0.000118,7,-0.060814620,0.032183068,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.514,1.936,-5.149273,23.484242,-0.084400,0.783216875,-0.011223844,-0.089871773,0.000116,7,-0.060385511,0.032449396,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.565,1.987,-5.180298,23.894257,-0.083627,0.783197690,-0.010561677,-0.090413264,0.000114,7,-0.059852181,0.032703653,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.616,2.039,-5.209496,24.293126,-0.082726,0.783179534,-0.009939994,-0.090922851,0.000112,7,-0.059090311,0.032993677,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.667,2.089,-5.236977,24.680976,-0.081712,0.783162355,-0.009356273,-0.091402483,0.000110,7,-0.058516409,0.033178370,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.718,2.140,-5.262846,25.057947,-0.080596,0.783146104,-0.008808142,-0.091853989,0.000108,7,-0.057568758,0.033443105,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.769,2.191,-5.287202,25.424193,-0.079393,0.783130733,-0.008293381,-0.092279081,0.000106,7,-0.056885717,0.033611768,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.820,2.242,-5.310137,25.779878,-0.078113,0.783116197,-0.007809907,-0.092679367,0.000104,7,-0.055794774,0.033853623,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.871,2.293,-5.331736,26.125177,-0.076766,0.783102451,-0.007355771,-0.093056351,0.000103,7,-0.055028860,0.034007765,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.922,2.344,-5.352082,26.460270,-0.075363,0.783089454,-0.006929148,-0.093411448,0.000101,7,-0.054034311,0.034192843,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,136.973,2.395,-5.371249,26.785348,-0.073913,0.783077167,-0.006528325,-0.093745981,0.000099,7,-0.052794805,0.034404315,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.024,2.446,-5.389309,27.100605,-0.072423,0.783065550,-0.006151699,-0.094061193,0.000097,7,-0.051730405,0.034572135,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.075,2.497,-5.406329,27.406241,-0.070900,0.783054568,-0.005797768,-0.094358249,0.000095,7,-0.050862159,0.034701144,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.127,2.549,-5.422372,27.702460,-0.069353,0.783044186,-0.005465125,-0.094638242,0.000094,7,-0.049537808,0.034886322,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.178,2.600,-5.437495,27.989468,-0.067787,0.783034371,-0.005152449,-0.094902197,0.000092,7,-0.048643598,0.035004456,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.229,2.651,-5.451755,28.267474,-0.066207,0.783025093,-0.004858505,-0.095151075,0.000090,7,-0.047516838,0.035146415,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.280,2.702,-5.465203,28.536688,-0.064619,0.783016322,-0.004582136,-0.095385780,0.000089,7,-0.046383575,0.035282304,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.331,2.754,-5.477887,28.797321,-0.063028,0.783008030,-0.004322256,-0.095607156,0.000087,7,-0.045247223,0.035412398,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.383,2.805,-5.489852,29.049584,-0.061437,0.783000190,-0.004077847,-0.095815999,0.000086,7,-0.044110873,0.035536960,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.434,2.856,-5.501359,29.298490,-0.059871,0.782992635,-0.003842259,-0.096016836,0.000084,7,-0.042968766,0.035657349,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.484,2.906,-5.511794,29.529845,-0.058316,0.782985771,-0.003630732,-0.096198959,0.000083,7,-0.041885177,0.035767388,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.534,2.956,-5.521852,29.758260,-0.056703,0.782979143,-0.003428379,-0.096374502,0.000081,7,-0.040502426,0.035901416,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.594,3.017,-5.533182,30.022434,-0.054844,0.782971663,-0.003199940,-0.096572243,0.000080,7,-0.039392025,0.036005443,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.645,3.067,-5.135442,30.046293,0.474580,0.783239704,0.060913952,-0.089630377,0.000078,7,-3.686025155,-0.122382102,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.695,3.118,-4.811236,29.626970,0.010258,0.783454439,0.096290730,-0.083971917,0.000077,7,0.417240539,0.094212214,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.746,3.168,-4.516196,29.142852,-0.339290,0.783622857,0.101505642,-0.078822485,0.000075,7,-0.010270563,0.044516788,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.796,3.219,-4.241070,28.614417,-0.266037,0.783761307,0.094613574,-0.074020634,0.000074,7,-0.140683510,0.029231952,-0.300000000
pendulum_real_ws,negative,0.7500,-0.300000,137.847,3.269,-3.985157,28.061671,-0.173851,0.783881783,0.087423187,-0.069554105,0.000073,7,-0.133634093,0.026486728,-0.300000000
