workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
pendulum_real_ws,BALANCE,27.402,-0.009621,0.049821,-0.000618,0.784799994,0.000000275,-0.000167922,0.018620,7,-0.000006177,-0.000617679,-0.000441199,-0.000441199,0.000570275,manual_A_near_upright
pendulum_real_ws,BALANCE,27.454,-0.009620,0.049227,-0.000620,0.784799994,0.000000272,-0.000167909,0.018287,7,-0.000006200,-0.000620002,-0.000442858,-0.000442858,0.000570238,manual_A_near_upright
pendulum_real_ws,BALANCE,27.505,-0.009620,0.048645,-0.000621,0.784799994,0.000000266,-0.000167895,0.017962,7,-0.000006212,-0.000621230,-0.000443735,-0.000443735,0.000570205,manual_A_near_upright
pendulum_real_ws,BALANCE,27.556,-0.009619,0.048072,-0.000623,0.784799994,0.000000267,-0.000167882,0.017642,7,-0.000006228,-0.000622805,-0.000444861,-0.000444861,0.000570163,manual_A_near_upright
pendulum_real_ws,BALANCE,27.607,-0.009618,0.047511,-0.000623,0.784799994,0.000000255,-0.000167869,0.017331,7,-0.000006231,-0.000623071,-0.000445051,-0.000445051,0.000570142,manual_A_near_upright
pendulum_real_ws,BALANCE,27.658,-0.009617,0.046959,-0.000625,0.784799994,0.000000256,-0.000167857,0.017026,7,-0.000006250,-0.000625022,-0.000446445,-0.000446445,0.000570099,manual_A_near_upright
pendulum_real_ws,BALANCE,27.709,-0.009617,0.046417,-0.000627,0.784799994,0.000000253,-0.000167844,0.016722,7,-0.000006269,-0.000626902,-0.000447787,-0.000447787,0.000570062,manual_A_near_upright
pendulum_real_ws,BALANCE,27.760,-0.009616,0.045886,-0.000628,0.784799994,0.000000249,-0.000167831,0.016426,7,-0.000006282,-0.000628197,-0.000448712,-0.000448712,0.000570030,manual_A_near_upright
pendulum_real_ws,BALANCE,27.811,-0.009615,0.045363,-0.000629,0.784799994,0.000000246,-0.000167819,0.016136,7,-0.000006295,-0.000629480,-0.000449628,-0.000449628,0.000569996,manual_A_near_upright
pendulum_real_ws,BALANCE,27.862,-0.009615,0.044850,-0.000630,0.784799994,0.000000243,-0.000167807,0.015849,7,-0.000006305,-0.000630453,-0.000450324,-0.000450324,0.000569961,manual_A_near_upright
