workspace,direction,force_n,torque_nm,elapsed_s,trial_elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_total_torque_nm,external_disturbance_torque_nm
pendulum_real_ws,negative,2.0500,-0.820000,39.607,2.594,-14.339305,32.037604,-28.000000,0.772590401,0.061657997,-0.250268090,-8.141466,7,-20.000000000,-0.138042102,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.659,2.645,-15.135937,28.764167,29.454422,0.771618926,-0.328502842,-0.264171942,-8.141466,7,45.000000000,2.627452749,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.709,2.695,-15.479856,29.934255,5.079796,0.770595960,0.087355876,-0.270174448,-8.141466,7,13.277354919,0.597669715,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.760,2.746,-15.179534,32.583876,-13.990068,0.771259724,0.193988952,-0.264932852,-8.141466,7,-18.346421072,-0.809266540,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.811,2.797,-15.099445,33.354822,-28.000000,0.771357371,0.161956999,-0.263535025,-8.141466,7,-20.000000000,0.741659763,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.862,2.849,-14.182773,31.726703,-28.000000,0.773893014,0.513257764,-0.247536087,-8.141466,7,-20.000000000,-1.514692945,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.913,2.900,-15.323571,28.413795,28.751915,0.772934262,-0.721900396,-0.267446774,-8.141466,7,40.583522121,1.821879983,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,39.964,2.951,-15.723108,29.733549,9.391752,0.770125557,-0.045201739,-0.274420012,-8.141466,7,6.708393988,0.221512214,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.015,3.002,-15.424158,32.749519,-29.696416,0.771424054,0.435025070,-0.269202343,-8.141466,7,-21.211725402,-0.948772201,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.066,3.052,-14.268501,33.733663,-27.625028,0.772842778,0.192209847,-0.249032325,-8.141466,7,-9.594725608,-0.454595588,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.117,3.104,-12.849897,32.528693,-13.682246,0.778485570,0.937125540,-0.224273008,-8.141466,7,-20.000000000,-0.255903250,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.169,3.156,-12.228678,29.068571,14.849643,0.777640170,-0.660251168,-0.213430695,-8.141466,7,43.660052697,2.310267167,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.219,3.206,-12.078418,28.035195,17.090202,0.776123170,-0.050178560,-0.210808164,-8.141466,7,11.313273696,0.660390763,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.271,3.257,-11.371801,28.414761,0.623866,0.777311691,0.231924259,-0.198475364,-8.141466,7,3.702723437,0.367868927,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.321,3.308,-10.644541,28.912749,-2.134752,0.778323338,0.262553644,-0.185782294,-8.141466,7,-1.524822621,0.001531054,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.372,3.358,-9.976114,29.275410,-1.634806,0.779086187,0.234121333,-0.174116034,-8.141466,7,-1.167718456,0.030103316,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.422,3.409,-9.355918,29.475976,-1.165274,0.779758818,0.211368950,-0.163291574,-8.141466,7,-0.962034549,0.039187916,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.474,3.461,-8.775330,29.528787,-0.973279,0.780361259,0.196615085,-0.153158395,-8.141466,7,-0.695199568,0.048862340,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.525,3.511,-8.231702,29.452768,-0.861410,0.780893083,0.184334385,-0.143670301,-8.141466,7,-0.635430044,0.046241509,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.576,3.562,-7.723378,29.265485,-0.724623,0.781359259,0.172435403,-0.134798370,-8.055967,7,-0.536327186,0.044869728,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.627,3.613,-7.248686,28.985085,-0.604799,0.781767798,0.161182857,-0.126513432,-7.912556,7,-0.445628039,0.043680042,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.678,3.665,-6.804680,28.627723,-0.512866,0.782126854,0.150818444,-0.118764076,-7.771782,7,-0.378418156,0.042152809,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.729,3.716,-6.389072,28.205430,-0.434597,0.782442604,0.141188815,-0.111510348,-7.634585,7,-0.310426441,0.040282027,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.780,3.766,-5.999919,27.728296,-0.365934,0.782720373,0.132214803,-0.104718338,-7.499049,7,-0.270706469,0.039038492,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.831,3.818,-5.635434,27.205155,-0.305800,0.782964828,0.123846758,-0.098356874,-7.366078,7,-0.218428639,0.037181152,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.883,3.869,-5.293975,26.643758,-0.252607,0.783180036,0.116033842,-0.092397290,-7.234741,7,-0.180433496,0.035669565,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.933,3.919,-4.974004,26.050927,-0.206739,0.783369579,0.108745449,-0.086812744,-7.108631,7,-0.147670584,0.034174251,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,40.984,3.970,-4.674105,25.432596,-0.164719,0.783536556,0.101924259,-0.081578520,-6.982711,7,-0.117656577,0.032748745,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.034,4.021,-4.392987,24.794094,-0.128022,0.783683700,0.095549033,-0.076672095,-6.858593,7,-0.096407376,0.031636576,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.085,4.072,-4.129409,24.140138,-0.096162,0.783813421,0.089595364,-0.072071782,-6.737231,7,-0.072884841,0.030280065,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.137,4.123,-3.882224,23.474822,-0.067721,0.783927815,0.084027290,-0.067757597,-6.617806,7,-0.052234676,0.028967507,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.187,4.174,-3.650376,22.801754,-0.042957,0.784028725,0.078822262,-0.063711081,-6.501376,7,-0.034265993,0.027688251,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.238,4.225,-3.432889,22.124119,-0.020835,0.784117758,0.073947141,-0.059915215,-6.386178,7,-0.018036586,0.026474891,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.290,4.277,-3.228843,21.444751,-0.000969,0.784196332,0.069376827,-0.056353934,-6.272059,7,-0.000692478,0.025098989,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.341,4.327,-3.037375,20.766157,0.015729,0.784265706,0.065107184,-0.053012192,-6.160383,7,0.008962863,0.024203684,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.392,4.379,-2.857672,20.090485,0.030121,0.784326974,0.061111233,-0.049875778,-6.051823,7,0.021514886,0.022910687,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.442,4.429,-2.688990,19.419586,0.043233,0.784381094,0.057364457,-0.046931733,-5.944513,7,0.029335711,0.022101963,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.494,4.480,-2.530626,18.755114,0.054675,0.784428916,0.053850405,-0.044167759,-5.839004,7,0.037216133,0.021091983,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.544,4.531,-2.381947,18.098475,0.064649,0.784471182,0.050561421,-0.041572812,-5.735741,7,0.044832873,0.020172323,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.595,4.582,-2.242335,17.450914,0.072788,0.784508551,0.047486913,-0.039136137,-5.633923,7,0.050968331,0.019275657,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.646,4.633,-2.111215,16.813488,0.079977,0.784541596,0.044599950,-0.036847648,-5.534312,7,0.056213025,0.018408658,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.698,4.684,-1.988060,16.187093,0.086376,0.784570825,0.041890977,-0.034698194,-5.435709,7,0.060854771,0.017591085,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.748,4.735,-1.872371,15.572512,0.091037,0.784596689,0.039357433,-0.032679046,-5.339854,7,0.064514369,0.016807588,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.800,4.786,-1.763674,14.970358,0.095664,0.784619579,0.036975024,-0.030781918,-5.245020,7,0.067786285,0.016058546,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.851,4.837,-1.661538,14.381154,0.099145,0.784639844,0.034745075,-0.028999310,-5.152266,7,0.070817906,0.015209474,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.902,4.888,-1.565566,13.805338,0.101716,0.784657789,0.032656185,-0.027324286,-5.060494,7,0.072469101,0.014671404,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,41.952,4.939,-1.475357,13.243258,0.103606,0.784673685,0.030696064,-0.025749843,-4.971252,7,0.073875189,0.014012562,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,42.004,4.990,-1.388913,12.684307,0.104906,0.784688035,0.028819043,-0.024241107,-4.883281,7,0.074932873,0.013254062,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,42.055,5.041,-1.310847,12.161128,0.106894,0.784700250,0.027123587,-0.022878603,-4.796313,7,0.076024436,0.012797240,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,42.105,5.092,-1.235896,11.641416,0.107085,0.784711317,0.025507410,-0.021570456,-4.712269,7,0.076176496,0.012223566,-0.820000000
pendulum_real_ws,negative,2.0500,-0.820000,42.156,5.142,-1.165420,11.136024,0.107252,0.784721130,0.023987348,-0.020340419,-4.629185,7,0.076565401,0.011696505,-0.820000000
pendulum_real_ws,negative,2.1000,-0.840000,43.334,0.010,-0.313898,3.096319,0.068292,0.784794254,0.005969927,-0.005478553,-3.062403,7,0.049000247,0.004330754,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.385,0.061,-1.570540,3.710176,-2.198552,0.784832335,-0.211981521,-0.027411095,-3.008554,7,-1.801918907,-0.342385320,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.436,0.112,-2.539613,5.188733,2.000396,0.784837238,-0.325055026,-0.044324615,-2.955303,7,-1.384088708,-0.142605054,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.486,0.163,-3.360957,6.755175,1.616204,0.784483696,-0.299424579,-0.058659764,-2.903221,7,0.487341264,0.023646040,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.538,0.214,-4.144077,8.484068,0.782291,0.784051406,-0.263315760,-0.072327781,-2.851374,7,0.728372193,0.050479916,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.588,0.264,-4.848488,10.227723,0.571483,0.783634011,-0.243998113,-0.084622078,-2.801250,7,0.507082991,0.039783115,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.639,0.316,-5.524797,12.082625,0.545828,0.783188265,-0.229733663,-0.096425890,-2.751736,7,0.389876938,0.039208817,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.690,0.367,-6.160306,14.006825,0.510488,0.782720813,-0.216048730,-0.107517619,-2.702722,7,0.365695316,0.042800322,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.742,0.418,-6.756586,15.993479,0.458473,0.782239228,-0.202774316,-0.117924678,-2.654817,7,0.327480574,0.047602264,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.792,0.468,-7.315986,18.035725,0.402070,0.781750091,-0.190156680,-0.127688049,-2.607967,7,0.295831872,0.050167124,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.844,0.520,-7.840848,20.126869,0.352215,0.781258733,-0.178427672,-0.136848605,-2.561638,7,0.251581937,0.053511671,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.895,0.571,-8.333152,22.260485,0.292220,0.780769050,-0.167310825,-0.145440942,-2.552343,7,0.216907291,0.055554556,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.946,0.622,-8.794794,24.429284,0.243128,0.780284793,-0.156941977,-0.153498120,-2.552343,7,0.173662716,0.058043797,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,43.997,0.673,-9.227820,26.626714,0.198407,0.779808456,-0.147218982,-0.161055850,-2.552343,7,0.147877794,0.060449322,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.048,0.725,-9.634010,28.847066,0.155992,0.779342211,-0.138092959,-0.168145202,-2.552343,7,0.111422997,0.063116787,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.099,0.775,-10.015016,31.084974,-13.872685,0.778887802,-0.129528705,-0.174795007,-2.552343,7,0.088284107,0.064772740,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.151,0.827,-10.003796,32.351938,-6.252717,0.778950591,0.170692562,-0.174599176,-2.552343,7,-3.077844635,-0.656024948,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.202,0.878,-9.727498,31.269283,-28.000000,0.779170347,-0.054957757,-0.169776868,-2.552343,7,-20.000000000,-1.026073272,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.254,0.930,-10.933305,29.548123,15.112531,0.777729458,-0.114078530,-0.190822163,-2.552343,7,27.699561769,1.204441604,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.305,0.981,-11.401524,31.269969,-10.417388,0.777068363,-0.054812899,-0.198994135,-2.552343,7,-9.872068907,-0.031868985,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.356,1.032,-11.333863,32.697881,-7.422167,0.777279740,0.181699452,-0.197813231,-2.552343,7,-20.000000000,0.141895718,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.406,1.083,-10.987496,31.745331,-28.000000,0.777606857,-0.002207886,-0.191767986,-2.552343,7,-20.000000000,-0.848047104,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.457,1.133,-12.123933,28.884130,28.690605,0.777038080,-0.497576783,-0.211602554,-2.552343,7,45.000000000,2.574939616,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.508,1.184,-12.587832,30.122143,3.655307,0.775375580,0.043796850,-0.219699115,-2.552343,7,12.877674241,0.705627426,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.559,1.235,-12.496090,32.335331,-11.924524,0.775554088,0.111512096,-0.218097911,-2.552343,7,-15.684988002,-0.712943812,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.611,1.287,-12.335772,32.659609,-28.000000,0.775915940,0.209476684,-0.215299836,-2.552343,7,-20.000000000,-0.610724600,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.663,1.339,-12.104805,29.903724,1.017633,0.776779907,-0.419721304,-0.211268700,-2.552343,7,37.636424988,0.885644708,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.714,1.390,-13.356850,29.663704,27.076568,0.775052750,-0.465595636,-0.233121008,-2.552343,7,19.340405919,1.070040952,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.765,1.442,-13.462252,32.010726,-16.110640,0.774102479,0.145132989,-0.234960629,-2.552343,7,-11.507600188,-0.389453037,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.816,1.492,-13.233282,33.224694,-0.446600,0.774497443,0.171169868,-0.230964349,-2.552343,7,-5.045043544,-0.629457177,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.867,1.543,-13.302778,32.692105,-28.000000,0.774689214,-0.323342519,-0.232177275,-2.552343,7,-20.000000000,0.361305073,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.918,1.594,-13.721261,29.849118,13.980837,0.775014666,-0.594412007,-0.239481174,-2.552343,7,45.000000000,2.068464755,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,44.969,1.645,-14.279915,30.912574,8.391990,0.772692403,-0.064571898,-0.249231542,-2.552343,7,5.994278439,0.162359798,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.020,1.696,-14.104470,33.094501,-0.592867,0.772989181,-0.068668090,-0.246169443,-2.552343,7,-0.423476203,0.161779522,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.071,1.747,-13.801481,33.519216,-28.000000,0.773738125,0.258579412,-0.240881282,-2.552343,7,-20.000000000,-0.641594232,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.121,1.798,-13.159842,30.681431,-14.009797,0.774801258,0.276671047,-0.229682572,-2.552343,7,-20.000000000,-0.786083421,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.172,1.848,-14.379302,29.079665,27.972522,0.772864828,-0.298985109,-0.250966169,-2.552343,7,10.555879562,-0.386344282,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.223,1.899,-14.940118,31.390597,-7.759743,0.771709251,-0.208577772,-0.260754253,-2.552343,7,4.505390404,0.153469813,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.275,1.951,-14.561445,33.402530,-13.754625,0.772386946,0.218743207,-0.254145162,-2.552343,7,-2.817275136,-0.500890146,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.326,2.002,-14.114714,33.305613,-27.811763,0.773026977,-0.135793504,-0.246348231,-2.552343,7,-20.000000000,0.323488394,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.376,2.053,-13.932996,30.418053,-13.687031,0.773259245,0.033341642,-0.243176653,-2.552343,7,-20.000000000,0.780879067,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.427,2.103,-14.914433,28.848458,16.631996,0.771581210,-0.012888486,-0.260305956,-2.552343,7,11.879997437,0.075972618,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.479,2.155,-15.363096,31.362462,-10.488430,0.770808787,-0.087623268,-0.268136610,-2.552343,7,-9.842953620,0.281960318,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.530,2.206,-14.973419,33.474754,-13.936521,0.771654019,0.210741999,-0.261335459,-2.552343,7,-2.829501083,-0.457240236,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.581,2.257,-14.402751,32.929465,-28.000000,0.772505480,0.097638318,-0.251375421,-2.552343,7,-20.000000000,-0.219655534,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.631,2.308,-14.987349,29.607057,14.318990,0.775842341,-1.047691622,-0.261578579,-2.552343,7,45.000000000,1.540380289,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.682,2.358,-15.649877,30.290748,18.527265,0.770395606,-0.188824510,-0.273141883,-2.552343,7,23.543314003,1.280350568,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.734,2.410,-15.309324,32.996586,-14.666081,0.771039462,0.202476349,-0.267198111,-2.552343,7,-15.016797397,-0.550177928,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.785,2.461,-15.212672,34.058193,-15.254520,0.771556397,-0.355910510,-0.265511222,-2.552343,7,-0.606720947,-0.507290604,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.836,2.513,-14.689098,32.978951,-28.000000,0.773751724,0.666505570,-0.256373126,-2.552343,7,-20.000000000,0.822037179,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.888,2.564,-14.975023,29.324394,15.274104,0.774714363,-0.900115567,-0.261363463,-2.552343,7,33.545600257,0.201496213,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.939,2.615,-15.934055,29.920674,26.377690,0.770340358,-0.392756441,-0.278101725,-2.552343,7,18.349519439,0.829284068,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,45.990,2.666,-15.643891,32.690515,-10.878710,0.770326271,0.124725217,-0.273037398,-2.552343,7,-13.242842635,-0.416481788,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,46.041,2.717,-15.623755,34.283811,-1.913405,0.770301350,0.005958185,-0.272685963,-2.552343,7,-2.301387491,-0.003530831,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,46.093,2.769,-15.608691,35.588448,-1.579111,0.770328983,0.000980476,-0.272423057,-2.552343,7,-1.127936454,0.083885253,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,46.154,2.830,-15.592551,36.843334,-1.459995,0.770358772,0.004026037,-0.272141351,-2.552343,7,-1.011735803,0.080084935,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,46.205,2.881,-15.586599,37.679640,-1.183546,0.770369671,0.001457700,-0.272037471,-2.552343,7,-0.865299314,0.081576434,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,46.256,2.932,-15.365148,38.352316,-15.533696,0.771670960,0.473446959,-0.268172427,-2.552343,7,-0.715440953,0.924896565,-0.840000000
pendulum_real_ws,negative,2.1000,-0.840000,46.307,2.983,-13.766068,37.593312,-10.512590,0.775353047,0.675386813,-0.240263208,-2.552343,7,-7.508992522,-0.804033442,-0.840000000
pendulum_pid_ws,positive,2.0500,0.820000,13.599,0.010,0.270578,-22.944046,-0.014092,0.784795745,-0.005489084,0.004722472,-10.996206,7,-0.009736410,-0.002897483,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.649,0.061,1.476436,-23.457699,0.756446,0.784902022,0.240985700,0.025768664,-10.801427,7,2.074080745,0.360478632,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.701,0.112,2.408845,-24.777968,-1.882537,0.784855376,0.317064150,0.042042271,-10.610179,7,1.076665469,0.116743229,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.761,0.172,3.387413,-26.549154,-0.832281,0.784410037,0.271857205,0.059121510,-10.388016,7,-1.042822146,-0.068818964,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.812,0.223,4.125959,-28.128460,-0.526310,0.784032284,0.249635645,0.072011564,-10.204757,7,-0.578337695,-0.038776817,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.862,0.274,4.823494,-29.788836,-0.559462,0.783633505,0.236222387,0.084185855,-10.025421,7,-0.425012313,-0.033717253,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.914,0.325,5.419479,-31.496169,13.817545,0.783081587,0.094404370,0.094587748,-9.847174,7,9.869675135,0.271831166,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,13.964,0.376,5.590740,-32.153121,18.046921,0.782933474,0.003833866,0.097576825,-9.672102,7,2.780418226,0.717323379,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.015,0.426,6.022171,-30.416312,-0.009054,0.785123603,0.788845988,0.105106713,-9.503821,7,-21.738683588,0.180692544,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.065,0.477,7.274130,-30.814802,-13.977147,0.782308541,0.408255159,0.126957520,-9.335959,7,-6.678512279,-0.195121180,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.116,0.528,7.610086,-32.308782,18.049966,0.781625525,0.265371633,0.132821049,-9.170111,7,2.683769163,0.060119177,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.168,0.579,7.372424,-31.832789,28.000000,0.781859416,-0.275396327,0.128673074,-9.007420,7,20.000000000,0.678678852,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.218,0.629,8.697734,-29.634747,-28.227623,0.781901315,0.635209937,0.151804088,-8.944946,7,-43.151884880,-1.973838833,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.269,0.680,9.292967,-31.266518,2.698068,0.779712349,0.124884544,0.162192865,-8.944946,7,-8.439181741,-0.497000982,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.320,0.731,9.265780,-32.764837,5.947189,0.779825399,-0.190663955,0.161718366,-8.944946,7,20.000000000,-0.222344374,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.370,0.782,9.000247,-31.839296,28.000000,0.779976741,0.045001008,0.157083936,-8.944946,7,20.000000000,0.982217688,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.421,0.833,10.266469,-29.020697,-29.189961,0.779813778,0.569274715,0.179183692,-8.944946,7,-45.000000000,-2.734485341,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.472,0.883,10.790079,-30.336852,-2.983421,0.777862249,-0.001234010,0.188322405,-8.944946,7,-12.185225060,-0.646432755,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.522,0.933,10.729024,-32.677107,12.201355,0.777973998,-0.091777376,0.187256792,-8.944946,7,16.695144815,0.780681293,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.573,0.984,10.658174,-32.977237,28.000000,0.778166354,-0.184397676,0.186020220,-8.944946,7,20.000000000,0.020795047,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.624,1.035,10.513071,-30.212506,-0.304833,0.779115901,0.475131091,0.183487700,-8.944946,7,-21.314646434,0.808405785,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.675,1.086,11.871294,-30.092293,-28.527565,0.777514221,0.526023844,0.207193174,-8.944946,7,-12.491760539,-0.269956328,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.725,1.137,11.936183,-32.330309,5.059459,0.776322505,0.041091143,0.208325689,-8.944946,7,10.407995438,0.345520561,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.775,1.187,12.138274,-33.733838,0.934533,0.776050242,0.076046438,0.211852852,-8.944946,7,1.052156566,-0.048627515,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.827,1.238,12.308280,-34.937283,1.306182,0.775795955,0.061958407,0.214820007,-8.944946,7,0.967162870,-0.059051844,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.878,1.289,12.473208,-35.949918,1.201452,0.775551330,0.057237528,0.217698548,-8.944946,7,0.858180224,-0.057545131,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.938,1.349,12.665519,-36.959280,0.968052,0.775263701,0.054996605,0.221055001,-8.944946,7,0.720888007,-0.062314265,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,14.989,1.400,12.820306,-37.659599,0.797060,0.775029091,0.053195362,0.223756548,-8.944946,7,0.594434049,-0.067335507,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,15.040,1.451,12.969134,-38.254901,0.663085,0.774800754,0.051094701,0.226354081,-8.944946,7,0.473632176,-0.892231158,0.820000000
pendulum_pid_ws,positive,2.0500,0.820000,15.090,1.502,11.760277,-37.923824,13.101864,0.777791322,-0.554124827,0.205255552,-8.944946,7,6.929476763,0.632030707,0.820000000
pendulum_pid_ws,negative,2.0500,-0.820000,29.508,0.000,0.297251,-18.449164,-0.027867,0.784794861,-0.005949703,0.005188012,-7.028440,7,-0.019905239,-0.003359951,-0.820000000
pendulum_pid_ws,negative,2.0500,-0.820000,29.558,0.051,-0.823894,-17.674092,-0.186029,0.784870568,-0.166685998,-0.014379668,-6.904358,7,-2.281714007,-0.371062734,-0.820000000
pendulum_pid_ws,negative,2.0500,-0.820000,29.609,0.102,-1.730398,-15.861231,-2.366295,0.784833168,-0.230277414,-0.030201150,-6.781314,7,-0.684957791,-0.097475903,-0.820000000
pendulum_pid_ws,negative,2.0500,-0.820000,29.661,0.154,-2.590003,-13.898310,0.315180,0.784710357,-0.278928893,-0.045204088,-6.658845,7,-0.735946053,-0.077985131,-0.820000000
pendulum_pid_ws,negative,2.0500,-0.820000,29.712,0.205,-3.390755,-11.854856,0.884347,0.784416905,-0.275611423,-0.059179840,-6.541757,7,0.183735444,0.005168944,-0.820000000
