workspace,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,external_force_n,note
pid,21.445,3.460595,-4.173366,1.767487,0.784086561,-0.022824584,0.060398773,0.039672,7,0.017674875,1.262491060,0.000000000,0.000000,recover
pid,21.466,3.413043,-4.155819,1.741976,0.784113414,-0.048510313,0.059568844,0.039387,7,0.017419761,1.244268660,0.000000000,0.000000,recover
pid,21.487,3.336534,-4.101133,1.700636,0.784156521,-0.073611854,0.058233497,0.039101,7,0.017006357,1.214739807,0.000000000,0.000000,recover
pid,21.508,3.231888,-4.010093,1.646257,0.784214262,-0.097925356,0.056407088,0.038816,7,0.016462569,1.175897757,0.000000000,0.000000,recover
pid,21.528,3.100162,-3.883787,1.580007,0.784284571,-0.121286332,0.054108027,0.038533,7,0.015800073,1.128576614,0.000000000,0.000000,recover
pid,21.549,2.942643,-3.723607,1.506295,0.784364929,-0.143472010,0.051358807,0.038255,7,0.015062948,1.075924851,0.000000000,0.000000,recover
pid,21.570,2.760599,-3.531116,1.415246,0.784452935,-0.164557956,0.048181536,0.037973,7,0.014152462,1.010890161,0.000000000,0.000000,recover
pid,21.591,2.555431,-3.308111,1.311448,0.784545659,-0.184308916,0.044600680,0.037697,7,0.013114485,0.936748919,0.000000000,0.000000,recover
pid,21.612,2.329051,-3.056795,1.204347,0.784639738,-0.202417912,0.040649610,0.037420,7,0.012043465,0.860247534,0.000000000,0.000000,recover
pid,21.633,2.083132,-2.779410,1.080845,0.784732573,-0.219029262,0.036357509,0.037145,7,0.010808446,0.772031831,0.000000000,0.000000,recover
pid,21.654,1.819670,-2.478491,0.950644,0.784820812,-0.233822922,0.031759234,0.036874,7,0.009506442,0.679031542,0.000000000,0.000000,recover
pid,21.675,1.540822,-2.156776,0.812021,0.784901610,-0.246725342,0.026892419,0.036604,7,0.008120209,0.580014960,0.000000000,0.000000,recover
pid,21.696,1.233805,-1.799701,0.653357,0.784975684,-0.258196132,0.021533953,0.036334,7,0.006533570,0.466683592,0.000000000,0.000000,recover
pid,21.716,0.946007,-1.462653,0.514313,0.785030235,-0.266326781,0.016510931,0.036078,7,0.005143133,0.367366624,0.000000000,0.000000,recover
pid,21.737,0.635022,-1.096543,0.345300,0.785074132,-0.273053554,0.011083230,0.035821,7,0.003452998,0.246642693,0.000000000,0.000000,recover
pid,21.757,0.302435,-0.703200,0.172551,0.785102294,-0.277380766,0.005278484,0.035564,7,0.001725508,0.123250563,0.000000000,0.000000,recover
pid,21.778,-0.016770,-0.323864,0.005993,0.785110830,-0.278768226,-0.000292699,0.035307,7,0.000059934,0.004281029,0.000000000,0.000000,recover
pid,21.798,-0.319162,0.037326,-0.286285,0.785100049,-0.276648215,-0.005570428,0.035058,7,-0.002862853,-0.204489527,0.000000000,0.000000,recover
pid,21.819,-0.629159,0.412836,-0.395885,0.785063300,-0.267842239,-0.010980897,0.034806,7,-0.003958846,-0.282774730,0.000000000,0.000000,recover
pid,21.839,-0.927963,0.780165,-0.559718,0.785014780,-0.257994558,-0.016196015,0.034558,7,-0.005597175,-0.399798247,0.000000000,0.000000,recover
pid,21.860,-1.213972,1.136470,-0.718126,0.784953971,-0.245990873,-0.021187809,0.034308,7,-0.007181262,-0.512947269,0.000000000,0.000000,recover
pid,21.881,-1.483939,1.478222,-0.839227,0.784882638,-0.231429955,-0.025899619,0.034056,7,-0.008392266,-0.599447580,0.000000000,0.000000,recover
pid,21.902,-1.735845,1.802557,-0.958011,0.784805303,-0.215274862,-0.030296207,0.033807,7,-0.009580111,-0.684293626,0.000000000,0.000000,recover
pid,21.923,-1.968167,2.106960,-1.079505,0.784725063,-0.197834510,-0.034350988,0.033561,7,-0.010795048,-0.771074840,0.000000000,0.000000,recover
pid,21.943,-2.179168,2.388940,-1.177804,0.784644085,-0.178791307,-0.038033664,0.033326,7,-0.011778037,-0.841288380,0.000000000,0.000000,recover
pid,21.963,-2.367322,2.646244,-1.261692,0.784565654,-0.158545785,-0.041317563,0.033086,7,-0.012616923,-0.901208797,0.000000000,0.000000,recover
pid,21.984,-2.531656,2.877026,-1.341996,0.784492655,-0.137522527,-0.044185740,0.032845,7,-0.013419959,-0.958568490,0.000000000,0.000000,recover
pid,22.005,-2.671184,3.079594,-1.407459,0.784427170,-0.115688879,-0.046620950,0.032605,7,-0.014074587,-1.005327672,0.000000000,0.000000,recover
pid,22.026,-2.785147,3.252527,-1.457189,0.784371245,-0.093221535,-0.048609980,0.032368,7,-0.014571894,-1.040849545,0.000000000,0.000000,recover
pid,22.046,-2.873022,3.394686,-1.494616,0.784326591,-0.070375633,-0.050143701,0.032135,7,-0.014946162,-1.067583029,0.000000000,0.000000,recover
pid,22.067,-2.934536,3.505225,-1.519894,0.784294397,-0.047325077,-0.051217321,0.031900,7,-0.015198939,-1.085638518,0.000000000,0.000000,recover
pid,22.088,-2.969566,3.583549,-1.531730,0.784275428,-0.024212975,-0.051828698,0.031668,7,-0.015317302,-1.094093000,0.000000000,0.000000,recover
pid,22.109,-2.978192,3.629339,-1.531146,0.784270024,-0.001220724,-0.051979264,0.031441,7,-0.015311456,-1.093675422,0.000000000,0.000000,recover
pid,22.130,-2.960696,3.642552,-1.519313,0.784278071,0.021480460,-0.051673901,0.031211,7,-0.015193130,-1.085223556,0.000000000,0.000000,recover
pid,22.150,-2.917554,3.623418,-1.496871,0.784299024,0.043728795,-0.050920931,0.030988,7,-0.014968712,-1.069193733,0.000000000,0.000000,recover
pid,22.171,-2.849331,3.572383,-1.460278,0.784332021,0.065462585,-0.049730199,0.030763,7,-0.014602784,-1.043056012,0.000000000,0.000000,recover
pid,22.192,-2.756741,3.490143,-1.411584,0.784375819,0.086500718,-0.048114214,0.030539,7,-0.014115841,-1.008274341,0.000000000,0.000000,recover
pid,22.212,-2.640768,3.377685,-1.353384,0.784428792,0.106659729,-0.046090089,0.030321,7,-0.013533844,-0.966703111,0.000000000,0.000000,recover
pid,22.233,-2.502525,3.236225,-1.285245,0.784489103,0.125832799,-0.043677300,0.030099,7,-0.012852447,-0.918031952,0.000000000,0.000000,recover
pid,22.254,-2.343170,3.067156,-1.204792,0.784554784,0.143943941,-0.040896025,0.029878,7,-0.012047919,-0.860565672,0.000000000,0.000000,recover
pid,22.275,-2.163965,2.872070,-1.109249,0.784623757,0.160929051,-0.037768316,0.029662,7,-0.011092487,-0.792320523,0.000000000,0.000000,recover
pid,22.296,-1.966686,2.652938,-1.019320,0.784693125,0.176258430,-0.034325147,0.029445,7,-0.010193199,-0.728085640,0.000000000,0.000000,recover
pid,22.316,-1.752800,2.411720,-0.908273,0.784761369,0.190377077,-0.030592136,0.029233,7,-0.009082734,-0.648766707,0.000000000,0.000000,recover
pid,22.337,-1.524208,2.150699,-0.796956,0.784825598,0.202755095,-0.026602451,0.029021,7,-0.007969555,-0.569253932,0.000000000,0.000000,recover
pid,22.358,-1.282649,1.872189,-0.671412,0.784884152,0.213584930,-0.022386447,0.028808,7,-0.006714123,-0.479580231,0.000000000,0.000000,recover
pid,22.379,-1.030201,1.578758,-0.539394,0.784934807,0.222618574,-0.017980403,0.028599,7,-0.005393942,-0.385281581,0.000000000,0.000000,recover
pid,22.400,-0.769163,1.273162,-0.410742,0.784975466,0.229577833,-0.013424423,0.028390,7,-0.004107420,-0.293387136,0.000000000,0.000000,recover
pid,22.421,-0.501750,0.958185,-0.277602,0.785005030,0.234561369,-0.008757194,0.028183,7,-0.002776016,-0.198286833,0.000000000,0.000000,recover
pid,22.441,-0.230176,0.636663,-0.130352,0.785022868,0.237715395,-0.004017337,0.027981,7,-0.001303516,-0.093108293,0.000000000,0.000000,recover
pid,22.462,0.043074,0.311597,0.028589,0.785027339,0.238458706,0.000751783,0.027779,7,0.000285893,0.020420962,0.000000000,0.000000,recover
pid,22.483,0.314728,-0.013622,0.256766,0.785016451,0.235781237,0.005493032,0.027577,7,0.002567658,0.183404139,0.000000000,0.000000,recover
pid,22.504,0.578892,-0.334376,0.356426,0.784988490,0.228318948,0.010103566,0.027376,7,0.003564261,0.254590059,0.000000000,0.000000,recover
pid,22.525,0.833472,-0.647844,0.489488,0.784951527,0.219684172,0.014546826,0.027174,7,0.004894880,0.349634260,0.000000000,0.000000,recover
pid,22.546,1.076721,-0.951427,0.617516,0.784905786,0.209208175,0.018792323,0.026974,7,0.006175162,0.441083018,0.000000000,0.000000,recover
pid,22.567,1.306344,-1.242339,0.729416,0.784853017,0.196853605,0.022800008,0.026775,7,0.007294161,0.521011497,0.000000000,0.000000,recover
pid,22.588,1.520691,-1.518175,0.839535,0.784795906,0.183103092,0.026541064,0.026581,7,0.008395352,0.599668007,0.000000000,0.000000,recover
pid,22.608,1.717966,-1.776562,0.935702,0.784736375,0.167895396,0.029984167,0.026391,7,0.009357024,0.668358864,0.000000000,0.000000,recover
pid,22.629,1.896811,-2.015440,1.019435,0.784676729,0.151443549,0.033105596,0.026200,7,0.010194350,0.728167879,0.000000000,0.000000,recover
pid,22.650,2.056010,-2.232933,1.098852,0.784619319,0.134101335,0.035884141,0.026009,7,0.010988520,0.784894259,0.000000000,0.000000,recover
pid,22.670,2.194578,-2.427405,1.163766,0.784565863,0.115834912,0.038302611,0.025824,7,0.011637661,0.831261502,0.000000000,0.000000,recover
pid,22.691,2.311605,-2.597389,1.216768,0.784518221,0.096873162,0.040345110,0.025636,7,0.012167680,0.869120029,0.000000000,0.000000,recover
pid,22.712,2.406473,-2.741700,1.258249,0.784477898,0.077392770,0.042000880,0.025449,7,0.012582492,0.898749442,0.000000000,0.000000,recover
pid,22.732,2.478777,-2.859401,1.291450,0.784446117,0.057623723,0.043262822,0.025263,7,0.012914504,0.922464597,0.000000000,0.000000,recover
pid,22.753,2.528228,-2.949761,1.312679,0.784423711,0.037645440,0.044125895,0.025079,7,0.013126788,0.937627682,0.000000000,0.000000,recover
pid,22.774,2.554713,-3.012289,1.321436,0.784411238,0.017598962,0.044588154,0.024896,7,0.013214358,0.943882717,0.000000000,0.000000,recover
pid,22.795,2.558299,-3.046735,1.319369,0.784408925,-0.002337874,0.044650740,0.024713,7,0.013193689,0.942406364,0.000000000,0.000000,recover
pid,22.816,2.539244,-3.053093,1.307299,0.784416644,-0.022005531,0.044318173,0.024536,7,0.013072992,0.933785176,0.000000000,0.000000,recover
pid,22.837,2.497984,-3.031600,1.285985,0.784433935,-0.041264069,0.043598053,0.024357,7,0.012859853,0.918560921,0.000000000,0.000000,recover
pid,22.857,2.435025,-2.982677,1.251760,0.784460107,-0.060054362,0.042499196,0.024184,7,0.012517599,0.894114195,0.000000000,0.000000,recover
pid,22.878,2.351095,-2.907005,1.209330,0.784494121,-0.078165798,0.041034355,0.024006,7,0.012093297,0.863806950,0.000000000,0.000000,recover
pid,22.899,2.246943,-2.805415,1.152012,0.784534860,-0.095609545,0.039216545,0.023832,7,0.011520124,0.822866010,0.000000000,0.000000,recover
pid,22.920,2.123639,-2.679036,1.092855,0.784580679,-0.112007544,0.037064486,0.023659,7,0.010928546,0.780610431,0.000000000,0.000000,recover
pid,22.941,1.982295,-2.529148,1.018575,0.784630231,-0.127531715,0.034597579,0.023484,7,0.010185747,0.727553391,0.000000000,0.000000,recover
pid,22.962,1.824081,-2.357188,0.937456,0.784681700,-0.141898142,0.031836215,0.023315,7,0.009374558,0.669611257,0.000000000,0.000000,recover
pid,22.982,1.650476,-2.164860,0.851138,0.784733285,-0.154984451,0.028806232,0.023146,7,0.008511380,0.607955729,0.000000000,0.000000,recover
pid,23.003,1.462928,-1.953962,0.755433,0.784783367,-0.166784855,0.025532916,0.022979,7,0.007554335,0.539595338,0.000000000,0.000000,recover
pid,23.024,1.263048,-1.726469,0.654073,0.784830171,-0.177137605,0.022044340,0.022812,7,0.006540732,0.467195171,0.000000000,0.000000,recover
pid,23.044,1.052565,-1.484507,0.547117,0.784872119,-0.185964972,0.018370730,0.022646,7,0.005471170,0.390797841,0.000000000,0.000000,recover
pid,23.065,0.833287,-1.230314,0.434841,0.784907794,-0.193191883,0.014543601,0.022482,7,0.004348412,0.310600873,0.000000000,0.000000,recover
pid,23.086,0.607123,-0.966244,0.318659,0.784935944,-0.198729392,0.010596296,0.022320,7,0.003186590,0.227613545,0.000000000,0.000000,recover
pid,23.107,0.376063,-0.694745,0.199294,0.784955597,-0.202514857,0.006563541,0.022157,7,0.001992935,0.142352525,0.000000000,0.000000,recover
pid,23.128,0.142162,-0.418337,0.077618,0.784966061,-0.204492531,0.002481191,0.021997,7,0.000776179,0.055441338,0.000000000,0.000000,recover
pid,23.148,-0.092351,-0.139649,-0.084340,0.784966839,-0.204541331,-0.001611828,0.021837,7,-0.000843405,-0.060243198,0.000000000,0.000000,recover
pid,23.169,-0.324547,0.138349,-0.246762,0.784955736,-0.201265433,-0.005664418,0.021678,7,-0.002467624,-0.176258860,0.000000000,0.000000,recover
pid,23.190,-0.549720,0.411860,-0.327662,0.784933316,-0.194535791,-0.009594426,0.021523,7,-0.003276619,-0.234044189,0.000000000,0.000000,recover
pid,23.210,-0.766427,0.678637,-0.442895,0.784904671,-0.186933903,-0.013376670,0.021367,7,-0.004428946,-0.316353303,0.000000000,0.000000,recover
pid,23.231,-0.973229,0.936490,-0.556982,0.784869877,-0.177823415,-0.016986058,0.021211,7,-0.005569817,-0.397844038,0.000000000,0.000000,recover
pid,23.252,-1.168149,1.183034,-0.649232,0.784829913,-0.166931929,-0.020388044,0.021058,7,-0.006492318,-0.463737031,0.000000000,0.000000,recover
pid,23.273,-1.349543,1.416115,-0.742195,0.784787129,-0.154898146,-0.023553963,0.020904,7,-0.007421950,-0.530139261,0.000000000,0.000000,recover
pid,23.294,-1.516192,1.633864,-0.826190,0.784742893,-0.141666147,-0.026462542,0.020751,7,-0.008261901,-0.590135770,0.000000000,0.000000,recover
pid,23.314,-1.666622,1.834385,-0.894193,0.784698785,-0.127260675,-0.029088040,0.020601,7,-0.008941931,-0.638709367,0.000000000,0.000000,recover
pid,23.335,-1.800022,2.016197,-0.962994,0.784656708,-0.112180917,-0.031416304,0.020452,7,-0.009629935,-0.687852507,0.000000000,0.000000,recover
pid,23.356,-1.915397,2.177849,-1.015574,0.784617794,-0.096227885,-0.033429983,0.020303,7,-0.010155740,-0.725409967,0.000000000,0.000000,recover
pid,23.377,-2.012006,2.318122,-1.060052,0.784583508,-0.079727925,-0.035116135,0.020157,7,-0.010600520,-0.757180032,0.000000000,0.000000,recover
pid,23.397,-2.089360,2.436046,-1.095877,0.784554908,-0.062814548,-0.036466219,0.020011,7,-0.010958766,-0.782769034,0.000000000,0.000000,recover
pid,23.418,-2.147037,2.530807,-1.119451,0.784532827,-0.045558585,-0.037472864,0.019868,7,-0.011194507,-0.799607672,0.000000000,0.000000,recover
pid,23.438,-2.186203,2.604751,-1.136240,0.784517374,-0.027337214,-0.038156434,0.019727,7,-0.011362398,-0.811599859,0.000000000,0.000000,recover
pid,23.468,-2.204190,2.663105,-1.141036,0.784509684,-0.002158238,-0.038470381,0.019519,7,-0.011410359,-0.815025634,0.000000000,0.000000,recover
pid,23.489,-2.191267,2.673495,-1.131386,0.784514067,0.015870654,-0.038244825,0.019377,7,-0.011313859,-0.808132796,0.000000000,0.000000,recover
pid,23.510,-2.159085,2.658666,-1.115064,0.784525697,0.032679845,-0.037683140,0.019237,7,-0.011150636,-0.796474014,0.000000000,0.000000,recover
pid,23.531,-2.107940,2.620053,-1.086786,0.784544115,0.049117098,-0.036790501,0.019098,7,-0.010867859,-0.776275672,0.000000000,0.000000,recover
pid,23.551,-2.042319,2.561830,-1.053529,0.784567221,0.064190979,-0.035645197,0.018963,7,-0.010535290,-0.752520688,0.000000000,0.000000,recover
pid,23.571,-1.955994,2.478564,-1.006626,0.784596634,0.079484951,-0.034138529,0.018828,7,-0.010066257,-0.719018391,0.000000000,0.000000,recover
pid,23.592,-1.852783,2.373639,-0.954309,0.784630162,0.093952797,-0.032337161,0.018692,7,-0.009543087,-0.681649103,0.000000000,0.000000,recover
pid,23.613,-1.727404,2.241400,-0.891590,0.784668498,0.108191311,-0.030148892,0.018555,7,-0.008915899,-0.636849897,0.000000000,0.000000,recover
pid,23.633,-1.599934,2.103442,-0.826473,0.784704797,0.120182212,-0.027924111,0.018424,7,-0.008264731,-0.590337964,0.000000000,0.000000,recover
pid,23.654,-1.444711,1.932185,-0.745287,0.784745321,0.132341844,-0.025214958,0.018290,7,-0.007452872,-0.532348022,0.000000000,0.000000,recover
pid,23.674,-1.292719,1.761800,-0.671737,0.784780926,0.142125237,-0.022562195,0.018158,7,-0.006717373,-0.479812349,0.000000000,0.000000,recover
pid,23.695,-1.121980,1.568138,-0.577913,0.784816486,0.151426074,-0.019582239,0.018025,7,-0.005779131,-0.412795103,0.000000000,0.000000,recover
pid,23.716,-0.941838,1.361659,-0.487928,0.784848376,0.159209676,-0.016438166,0.017895,7,-0.004879281,-0.348520077,0.000000000,0.000000,recover
pid,23.737,-0.753920,1.144317,-0.391810,0.784875766,0.165632431,-0.013158386,0.017766,7,-0.003918097,-0.279864079,0.000000000,0.000000,recover
pid,23.758,-0.549977,0.906598,-0.285052,0.784898665,0.170837713,-0.009598904,0.017634,7,-0.002850521,-0.203608636,0.000000000,0.000000,recover
pid,23.778,-0.351359,0.673400,-0.186654,0.784913878,0.174109154,-0.006132369,0.017507,7,-0.001866540,-0.133324284,0.000000000,0.000000,recover
pid,23.799,-0.160279,0.447693,-0.086486,0.784922185,0.175869813,-0.002797400,0.017381,7,-0.000864864,-0.061775967,0.000000000,0.000000,recover
pid,23.819,0.041750,0.207787,0.040722,0.784924145,0.176244852,0.000728679,0.017257,7,0.000407222,0.029087303,0.000000000,0.000000,recover
pid,23.840,0.242233,-0.031993,0.187353,0.784917620,0.174016473,0.004227755,0.017132,7,0.001873530,0.133823564,0.000000000,0.000000,recover
pid,23.861,0.437424,-0.268520,0.261081,0.784902420,0.168712182,0.007634488,0.017009,7,0.002610814,0.186486717,0.000000000,0.000000,recover
pid,23.882,0.625798,-0.499722,0.365921,0.784882417,0.162652086,0.010922230,0.016883,7,0.003659207,0.261371940,0.000000000,0.000000,recover
pid,23.903,0.806119,-0.723701,0.463316,0.784857399,0.155109923,0.014069428,0.016761,7,0.004633155,0.330939655,0.000000000,0.000000,recover
pid,23.923,0.976435,-0.938278,0.543474,0.784828315,0.146027330,0.017041998,0.016641,7,0.005434735,0.388195363,0.000000000,0.000000,recover
pid,23.944,1.135449,-1.141637,0.621718,0.784796775,0.135854464,0.019817324,0.016520,7,0.006217182,0.444084428,0.000000000,0.000000,recover
pid,23.965,1.281880,-1.332041,0.693091,0.784763919,0.124622879,0.022373024,0.016399,7,0.006930911,0.495065073,0.000000000,0.000000,recover
pid,23.986,1.414820,-1.508009,0.765112,0.784731102,0.112616522,0.024693262,0.016280,7,0.007651123,0.546508798,0.000000000,0.000000,recover
pid,24.006,1.533116,-1.668032,0.817330,0.784699172,0.099549013,0.026757929,0.016163,7,0.008173305,0.583807474,0.000000000,0.000000,recover
pid,24.027,1.635879,-1.810821,0.865473,0.784669580,0.085890856,0.028551468,0.016044,7,0.008654728,0.618194844,0.000000000,0.000000,recover
pid,24.049,1.722686,-1.935406,0.912402,0.784643284,0.071824782,0.030066549,0.015927,7,0.009124023,0.651715895,0.000000000,0.000000,recover
pid,24.069,1.792851,-2.040801,0.942175,0.784620976,0.057154597,0.031291146,0.015811,7,0.009421755,0.672982486,0.000000000,0.000000,recover
pid,24.090,1.845974,-2.126268,0.965925,0.784603496,0.042243025,0.032218319,0.015694,7,0.009659246,0.689946128,0.000000000,0.000000,recover
pid,24.112,1.881883,-2.191287,0.981978,0.784591313,0.027177347,0.032845049,0.015578,7,0.009819784,0.701413110,0.000000000,0.000000,recover
pid,24.133,1.900440,-2.235472,0.987622,0.784584743,0.012025712,0.033168934,0.015463,7,0.009876218,0.705444118,0.000000000,0.000000,recover
pid,24.154,1.901702,-2.258646,0.986207,0.784583915,-0.003025628,0.033190960,0.015349,7,0.009862069,0.704433522,0.000000000,0.000000,recover
pid,24.174,1.885861,-2.260816,0.976507,0.784588743,-0.017886939,0.032914488,0.015239,7,0.009765071,0.697505039,0.000000000,0.000000,recover
pid,24.195,1.853253,-2.242171,0.959520,0.784598957,-0.032435693,0.032345360,0.015127,7,0.009595202,0.685371555,0.000000000,0.000000,recover
pid,24.216,1.804256,-2.203041,0.932223,0.784614154,-0.046625791,0.031490208,0.015017,7,0.009322235,0.665873901,0.000000000,0.000000,recover
pid,24.237,1.739401,-2.143935,0.897289,0.784633736,-0.060301054,0.030358275,0.014906,7,0.008972887,0.640920528,0.000000000,0.000000,recover
pid,24.258,1.659404,-2.065564,0.856048,0.784656952,-0.073336692,0.028962057,0.014799,7,0.008560484,0.611463145,0.000000000,0.000000,recover
pid,24.278,1.565034,-1.968771,0.806912,0.784682986,-0.085679452,0.027314994,0.014692,7,0.008069122,0.576365852,0.000000000,0.000000,recover
pid,24.299,1.457179,-1.854552,0.751299,0.784710904,-0.097214518,0.025432575,0.014584,7,0.007512994,0.536642426,0.000000000,0.000000,recover
pid,24.320,1.336842,-1.724058,0.689445,0.784739725,-0.107854750,0.023332298,0.014479,7,0.006894451,0.492460820,0.000000000,0.000000,recover
pid,24.340,1.205113,-1.578566,0.621728,0.784768449,-0.117519593,0.021033193,0.014375,7,0.006217285,0.444091786,0.000000000,0.000000,recover
pid,24.362,1.063179,-1.419485,0.548875,0.784796079,-0.126128343,0.018555976,0.014270,7,0.005488754,0.392053874,0.000000000,0.000000,recover
pid,24.382,0.912307,-1.248332,0.471143,0.784821666,-0.133611888,0.015922764,0.014168,7,0.004711434,0.336530967,0.000000000,0.000000,recover
pid,24.403,0.753847,-1.066733,0.389547,0.784844323,-0.139898604,0.013157112,0.014064,7,0.003895467,0.278247607,0.000000000,0.000000,recover
pid,24.424,0.589217,-0.876401,0.304412,0.784863275,-0.144934487,0.010283774,0.013962,7,0.003044122,0.217437287,0.000000000,-0.300000,impulse_-0.30N
pid,24.445,0.316585,-0.682233,-11.317579,0.785108881,-0.280566711,0.005525453,0.013860,7,-0.113175790,-8.083985022,-0.120000000,-0.300000,impulse_-0.30N
pid,24.466,0.094096,-0.627655,-11.185255,0.784852224,-0.114840093,0.001642285,0.013759,7,-0.111852548,-7.989467689,-0.120000000,-0.300000,impulse_-0.30N
pid,24.486,0.169873,-0.830825,-7.834456,0.784848160,0.111674573,0.002964851,0.013661,7,-0.078344556,-5.596039695,-0.120000000,-0.300000,impulse_-0.30N
pid,24.507,0.386406,-1.218965,-9.844642,0.784982928,0.219004381,0.006744055,0.013560,7,-0.098446416,-7.031886860,-0.120000000,-0.300000,impulse_-0.30N
pid,24.528,0.789158,-1.835720,-8.958401,0.785358462,0.385902177,0.013773407,0.013460,7,-0.089584007,-6.398857616,-0.120000000,-0.300000,impulse_-0.30N
pid,24.549,1.321756,-2.582907,-8.264326,0.785784197,0.521681418,0.023068989,0.013363,7,-0.082643262,-5.903090112,-0.120000000,-0.300000,impulse_-0.30N
pid,24.569,2.019548,-3.544053,-7.980728,0.786200251,0.641089904,0.035247760,0.013269,7,-0.079807284,-5.700520319,-0.120000000,-0.300000,impulse_-0.30N
pid,24.590,2.847183,-4.675202,-5.702203,0.786563288,0.749612947,0.049692716,0.013172,7,-0.057022026,-4.073001889,-0.120000000,-0.300000,impulse_-0.30N
pid,24.610,3.793991,-6.011447,-5.480854,0.786449342,0.792041855,0.066217643,0.013172,7,-0.054808536,-3.914895435,-0.120000000,-0.300000,impulse_-0.30N
pid,24.631,4.723809,-7.397986,-5.318621,0.786172771,0.822443700,0.082446014,0.013172,7,-0.053186211,-3.799015084,0.000000000,0.000000,recover
pid,24.662,6.309585,-9.559339,8.393225,0.786115858,0.960831313,0.110123025,0.013172,7,0.083932247,5.995160506,0.000000000,0.000000,recover
pid,24.683,7.230599,-10.923133,1.900435,0.783942209,0.752117113,0.126197753,0.013172,7,0.019004352,1.357453683,0.000000000,0.000000,recover
pid,24.704,8.095597,-12.257705,5.068960,0.782954640,0.718524457,0.141294824,0.013172,7,0.050689602,3.620685886,0.000000000,0.000000,recover
pid,24.724,8.820686,-13.388712,5.098146,0.781780627,0.636692415,0.153950006,0.013172,7,0.050981463,3.641533039,0.000000000,0.000000,recover
pid,24.745,9.466975,-14.467843,4.468692,0.780638715,0.543824262,0.165229882,0.013172,7,0.044686922,3.191923000,0.000000000,0.000000,recover
pid,24.766,10.039916,-15.449719,5.419371,0.779718163,0.481447240,0.175229597,0.013172,7,0.054193711,3.870979335,0.000000000,0.000000,recover
pid,24.786,10.545826,-16.363268,5.080233,0.778797927,0.395606818,0.184059388,0.013172,7,0.050802334,3.628738178,0.000000000,0.000000,recover
pid,24.806,10.922840,-17.084257,5.285400,0.778127344,0.330285781,0.190639517,0.013172,7,0.052853996,3.775285404,0.000000000,0.000000,recover
pid,24.827,11.246043,-17.736070,5.423677,0.777541880,0.262892371,0.196280478,0.013172,7,0.054236771,3.874055097,0.000000000,0.000000,recover
pid,24.847,11.490158,-18.273705,5.345992,0.777087771,0.194861105,0.200541083,0.013172,7,0.053459918,3.818565544,0.000000000,0.000000,recover
pid,24.868,11.661512,-18.698056,5.432566,0.776770779,0.132647846,0.203531779,0.013172,7,0.054325663,3.880404465,0.000000000,0.000000,recover
pid,24.890,11.762329,-19.008618,5.397522,0.776580461,0.071102451,0.205291373,0.013172,7,0.053975224,3.855373170,0.000000000,0.000000,recover
pid,24.910,11.794458,-19.205229,5.352096,0.776515917,0.012186319,0.205852132,0.013172,7,0.053520957,3.822925522,0.000000000,0.000000,recover
pid,24.931,11.761671,-19.289147,5.316584,0.776568876,-0.043923746,0.205279879,0.013172,7,0.053165836,3.797559716,0.000000000,0.000000,recover
pid,24.952,11.665833,-19.261214,5.225876,0.776733166,-0.098426380,0.203607192,0.013172,7,0.052258763,3.732768766,0.000000000,0.000000,recover
pid,24.972,11.509579,-19.123097,5.133647,0.776999923,-0.150460937,0.200880052,0.013172,7,0.051336466,3.666890460,0.000000000,0.000000,recover
pid,24.993,11.294626,-18.876479,5.675499,0.777364018,-0.202247514,0.197128417,0.013172,7,0.056754987,4.053927630,0.000000000,0.000000,recover
pid,25.014,11.006323,-18.515682,5.510447,0.777880665,-0.273140780,0.192096581,0.013172,7,0.055104468,3.936033415,0.000000000,0.000000,recover
pid,25.035,10.631511,-18.036187,5.119614,0.778541933,-0.345636454,0.185554867,0.013172,7,0.051196142,3.656867321,0.000000000,0.000000,recover
pid,25.056,10.183184,-17.446496,5.104032,0.779286353,-0.408539433,0.177730083,0.013172,7,0.051040324,3.645737442,0.000000000,0.000000,recover
pid,25.077,9.632475,-16.711506,4.812546,0.780179270,-0.477383081,0.168118404,0.013172,7,0.048125457,3.437532671,0.000000000,0.000000,recover
pid,25.098,9.064921,-15.948143,4.582359,0.781050931,-0.536616387,0.158212711,0.013172,7,0.045823590,3.273113604,0.000000000,0.000000,recover
pid,25.119,8.399611,-15.049008,4.304966,0.782017165,-0.597141729,0.146600876,0.013172,7,0.043049661,3.074975800,0.000000000,0.000000,recover
pid,25.139,7.666481,-14.057025,3.999039,0.783011037,-0.655464964,0.133805329,0.013126,7,0.039990385,2.856456083,0.000000000,0.000000,recover
pid,25.163,6.868715,-12.978577,3.671780,0.784008692,-0.711517369,0.119881685,0.013019,7,0.036717803,2.622700214,0.000000000,0.000000,recover
pid,25.188,6.096281,-11.938822,3.284639,0.784899105,-0.761280199,0.106400178,0.012905,7,0.032846388,2.346170544,0.000000000,0.000000,recover
pid,25.209,5.086732,-10.587500,2.867485,0.785923230,-0.816800023,0.088780224,0.012905,7,0.028674845,2.048203239,0.000000000,0.000000,recover
