workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
real_current_proof,BALANCE,40.074,0.000000,0.002609,0.000524,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005241,0.000524077,0.000374341,0.000374341,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.125,0.000000,0.002609,0.000524,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005236,0.000523609,0.000374006,0.000374006,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.177,0.000000,0.002609,0.000523,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005231,0.000523143,0.000373673,0.000373673,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.228,0.000000,0.002609,0.000523,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005228,0.000522763,0.000373402,0.000373402,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.279,0.000000,0.002609,0.000522,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005222,0.000522202,0.000373001,0.000373001,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.332,0.000000,0.002609,0.000522,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005217,0.000521727,0.000372662,0.000372662,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.383,0.000000,0.002609,0.000521,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005213,0.000521256,0.000372325,0.000372325,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.434,0.000000,0.002609,0.000521,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005209,0.000520880,0.000372057,0.000372057,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.485,0.000000,0.002609,0.000520,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005203,0.000520323,0.000371659,0.000371659,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.538,0.000000,0.002609,0.000520,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005198,0.000519849,0.000371321,0.000371321,-0.000000006,manual_A_near_upright
